inputName,size
11,29
19,26
12,15
38,8
81,8
5,32
40,8
70,24
23,27
72,6
79,7
78,13
87,6
6,28
68,11
69,15
1,11
45,19
33,32
15,9
93,8
24,10
25,15
26,30
48,28
71,11
76,17
7,9
50,10
22,8
4,26
32,9
77,23
91,13
42,13
13,9
41,2
55,6
31,25
66,12
65,11
62,15
21,27
95,13
84,12
58,25
64,12
83,17
94,20
0,18
99,6
96,5
67,10
61,26
43,27
2,31
54,5
30,8
59,20
85,26
74,22
90,18
18,17
52,28
44,18
17,11
36,14
49,7
86,4
37,10
56,22
63,2
35,13
97,22
75,20
57,7
88,30
10,25
53,4
8,14
39,31
47,26
60,19
89,2
51,32
14,7
28,7
16,23
34,29
82,2
46,29
27,6
20,13
9,10
92,23
3,8
98,7
29,28
80,16
73,12
