inputName,size
11,30
19,12
12,31
38,28
81,28
5,20
40,20
70,13
23,6
72,3
79,14
78,11
87,24
6,8
68,18
69,11
1,16
45,20
33,14
15,25
93,28
24,5
25,3
26,3
48,12
71,25
76,25
7,31
50,7
22,10
4,26
32,8
77,17
91,23
42,9
13,16
41,32
55,29
31,3
66,11
65,7
62,21
21,8
95,22
84,3
58,22
64,29
83,20
94,26
0,31
99,10
96,10
67,16
61,7
43,2
2,2
54,2
30,9
59,30
85,5
74,8
90,8
18,25
52,22
44,31
17,14
36,22
49,16
86,10
37,32
56,28
63,30
35,14
97,2
75,22
57,4
88,4
10,10
53,31
8,8
39,12
47,13
60,30
89,14
51,7
14,6
28,27
16,21
34,21
82,5
46,17
27,3
20,14
9,27
92,3
3,2
98,14
29,21
80,16
73,11
