inputName,size
11,19
19,14
12,2
38,2
81,27
5,5
40,8
70,19
23,29
72,11
79,18
78,6
87,24
6,2
68,18
69,24
1,13
45,10
33,22
15,14
93,2
24,31
25,12
26,14
48,5
71,24
76,31
7,16
50,8
22,25
4,14
32,28
77,3
91,18
42,28
13,17
41,32
55,15
31,10
66,26
65,24
62,27
21,10
95,21
84,11
58,32
64,32
83,13
94,10
0,3
99,3
96,27
67,10
61,19
43,32
2,13
54,6
30,5
59,29
85,11
74,4
90,11
18,28
52,6
44,6
17,25
36,29
49,4
86,15
37,12
56,11
63,21
35,6
97,26
75,7
57,11
88,28
10,2
53,31
8,21
39,16
47,16
60,17
89,28
51,26
14,27
28,12
16,15
34,6
82,5
46,9
27,32
20,31
9,24
92,13
3,25
98,4
29,9
80,27
73,17
