inputName,m,n
11,300460591,455700511
19,300460591,1350513360
12,300460591,1680287509
38,424761276,1662217176
81,1300562152,455700511
5,72541196,284040843
40,1217994964,236851356
70,2060802603,236851356
23,257536891,1990687985
72,2060802603,1680287509
79,2060802603,1350513360
78,2060802603,1662217176
87,1300562152,1750349766
6,72541196,344771915
68,831980203,1662217176
69,831980203,1350513360
1,72541196,455700511
45,1217994964,284040843
33,424761276,1990687985
15,300460591,284040843
93,1904030926,1990687985
24,257536891,1693810635
25,257536891,284040843
26,257536891,344771915
48,1217994964,1662217176
71,2060802603,455700511
76,2060802603,344771915
7,72541196,1750349766
50,186775220,236851356
22,257536891,1680287509
4,72541196,1693810635
32,424761276,1680287509
77,2060802603,1750349766
91,1904030926,455700511
42,1217994964,1680287509
13,300460591,1990687985
41,1217994964,455700511
55,186775220,284040843
31,424761276,455700511
66,831980203,344771915
65,831980203,284040843
62,831980203,1680287509
21,257536891,455700511
95,1904030926,284040843
84,1300562152,1693810635
58,186775220,1662217176
64,831980203,1693810635
83,1300562152,1990687985
94,1904030926,1693810635
0,72541196,236851356
99,1904030926,1350513360
96,1904030926,344771915
67,831980203,1750349766
61,831980203,455700511
43,1217994964,1990687985
2,72541196,1680287509
54,186775220,1693810635
30,424761276,236851356
59,186775220,1350513360
85,1300562152,284040843
74,2060802603,1693810635
90,1904030926,236851356
18,300460591,1662217176
52,186775220,1680287509
44,1217994964,1693810635
17,300460591,1750349766
36,424761276,344771915
49,1217994964,1350513360
86,1300562152,344771915
37,424761276,1750349766
56,186775220,344771915
63,831980203,1990687985
35,424761276,284040843
97,1904030926,1750349766
75,2060802603,284040843
57,186775220,1750349766
88,1300562152,1662217176
10,300460591,236851356
53,186775220,1990687985
8,72541196,1662217176
39,424761276,1350513360
47,1217994964,1750349766
60,831980203,236851356
89,1300562152,1350513360
51,186775220,455700511
14,300460591,1693810635
28,257536891,1662217176
16,300460591,344771915
34,424761276,1693810635
82,1300562152,1680287509
46,1217994964,344771915
27,257536891,1750349766
20,257536891,236851356
9,72541196,1350513360
92,1904030926,1680287509
3,72541196,1990687985
98,1904030926,1662217176
29,257536891,1350513360
80,1300562152,236851356
73,2060802603,1990687985
