inputName,size,a[size][size]
values_11,14,"[[-3385694575166994446, -1579183678530863787, -556408330477222692, 6337387045737690861, 6449507286749906214, -4177254533322493836, 810777085842275789, -3890174773930055166, -1635060098235102798, 1700889405817181963, -3078362718974241679, 7237464912679348422, -7506140840093375861, -4979026510392257220],[-5322107766679758518, -4830129544175168214, -612907034282285239, -5801688400339771132, 6670932877395501372, -1918179224211454768, 3217395369585834937, -6290414552142930844, -3130331067799353184, 1862290368626941612, 2159802944571182876, -5137277420565247125, 7205970342113258075, 1871845875585346686],[2824921516151897215, 9013018302132173571, 6706540710778987595, -1417749490894319049, 1961231427529319323, -4432395983306050164, -871550111468304280, -4738996365970407736, -8439888824583051635, 469973172562792999, -2007689013492305527, 8766503274699702640, -4314152817539135774, 169914454087510408],[5580268558867798754, 8994277266849637536, 412905926983372671, 4989663849530150758, -8322678451388642804, -1426883749063592828, 5629335398546835679, -4530313949713838611, 3600045831721950249, 1458842626461390055, 3475190176274523849, -519707755304806074, 2443748169953754128, -7917788202646947338],[5193076351359400674, -4440055265680990993, -1453659061611762665, 5107295759933409257, -4780653480280920032, 588307952133430856, -1828169349818292821, 546865614434796972, -6434793734961810294, -6814433355426534289, -8861510893103209665, 1378889111765817463, -2311101824517867205, -8673184058727982674],[-20641994049422448, -1449255723833099676, -6087932367386447021, -308984468861235348, 7775205796063338931, 3242242148368604559, -3649832526588013910, 3307066734886991738, -9080366396420464126, 4123746064500369619, -8337330749453774307, 356563460463876433, 5920314808494000157, -8992065409706811106],[-1450192516930341178, 8198515583840661825, -8846470166636083675, 4262942475206470177, 8689441295816904347, -2630365887941764320, 6683881355100367967, 4791176765359041992, 6752632182474559957, -5973195216045279099, -4047571446063422200, -2689450611735899838, 8368865304466391057, 3291140602049354271],[-4451340488733598996, -6956018928499302799, 2755656823743817177, -291917309427202069, 78955463729504989, -2449309912676767697, -1625305872874151623, 6566796148481894150, -5869715909605512168, -4125817464590229369, 6336802749972802163, 2152643020817471754, 8654677364299078214, -6129277143474157388],[6527005875878962550, 4913977651801151410, -1418266655606769340, 6245709587282345228, 7071951141927199184, 5397564596103354667, 1361796106068011485, -2938765870060627859, -8376725179085961039, 9073045833414304927, -1761328094381413190, 3984271045282173034, 1906366006693571447, 5641700945651818052],[-6447929635299113393, 3015727149588459908, 5900738272739020755, -3647084137242182339, 5269834907274761294, 4816570252561238904, -8025784852374752635, 755904522973048, -8463196902241664309, -7060635219033219046, -4955462960301482130, -179818207872900179, -1416478504326929884, 1269006830859910369],[7600199075866934895, 8652545528931348109, 1589579934375661830, 1133576006407193609, 1734981983888096698, 2796374699916363110, 6228656420403690587, -4777797394486153043, -45427935231416673, -2967573710461962434, 4815129413425317505, -5173725406349954505, 97984950297741767, 5863073886082168895],[1736637861492404239, 1788036713862592334, -4684708505669537023, -2855518320729954986, 3379657923767062754, 2366745929724471282, -128956565206517672, 1906304789635198481, 7362436834873835587, -1670490741761074284, -8296624019646224884, 3681508120162869173, -6435959634481287131, 1680573554579766110],[8771967250216744872, 4039756299076998561, 8509181169562064094, -5882373064896875527, 994629980566698363, 612116645845096239, 4621056005237309049, 1669008949231957656, 1761875755892061082, -3499603303721493172, -7582740873259556371, -7372330203111952518, 5241205091986699307, -1835339623618226622],[1774754406261243983, -4253869532283227823, 7633789444671715241, -3155045558804612155, 8666584499390767377, -8430820675177322917, 2183768769962386349, 3437079438954235958, -791819065008374033, 3363956406232731197, 9095894006324727004, 1795967974836258501, 507753961364310974, -522415041110669926]]"
values_19,3,"[[6864132184781096685, -4732971512165956809, -7684833749848888361],[-4876330188458954926, -2450986152957141504, -5370509865416379868],[-5885149744404070831, -8404343988563504119, -5573263024385407340]]"
values_12,7,"[[3081106759634855130, 752723764865666413, -8290663761079811407, 9169692896989609273, -2049463915133914309, 4375818105959978404, -7072629989167613248],[8917895149602302502, 924174021070157040, -2444921919491540944, -7419847250922887076, -258449836346635210, 8077212354119551954, 725870728667681335],[-3520851395267626286, -97012120528873601, 2880621679286289517, -6364602914536963520, 8852158072533445849, -5941239544299607188, 2732083319008740616],[-7587854051704538974, 6440795981965013748, 6779424293068686413, 3640026568457227005, -1590011554514914016, -8683634783276749257, -264742809898688627],[2019173931335628916, -6174144782372121976, 1929518009273662070, 1547684297458324368, -6279744488702096307, -4661106514415432924, 8480945296878296920],[7214196759669660895, 6173137888457947800, -544419206949637118, 2141841384753117203, -3042693961074477787, -42517537857904718, 6384999945337679775],[-2683063903526841034, -1871717529971509571, 2343175328534186541, -4824815679766040225, -1230013122935659480, -1666711427720608208, 3015427667067811968]]"
values_38,7,"[[23671246522704129, 3206467085836815690, 432396112751257394, 8214531783972832615, -1084299128482260782, 1939538285501314243, 7426343226378291019],[382164290818063495, -485795124329450168, -9201201472478947589, -8035865426146856078, -4306940388514368295, -3303425080799799146, -8270396222872981732],[-3126812325687169058, -2748612611920334500, -1146175220053144415, 1014807562106573230, -4984422323707494318, 383130329719227170, 4968346245373494942],[4432536976376903127, -6141150044336628518, 472953285735531102, 3714703331589689255, 3331878368058205363, 6673030133586069755, 2810349092532408801],[-3402365762404638882, 6099728926556311469, 5505633938332371385, -3641650579857679165, -8257389049584774491, 807620025613939631, 6733699944742664025],[-5491231998513365840, -8971996967552829614, -2321842978878480601, -192625048714900698, -5986283876686717779, -3780724137602016249, 8793160557238597245],[8428994251136231800, 8018868104895990201, -3341339422246871692, 6652032235433055144, 3118134463314386727, -5569657602907174294, -5997978853020626524]]"
values_81,7,"[[-1638048957737522797, 4063815646574849957, 4559484055754046383, 8544935646073392860, -4726820425194487243, -8838230975690534191, 3337721395742587194],[4631936969990890026, 6210893883415421116, -365921599738171799, 7174197683822481060, -6756099280825899125, -2759369429829702593, 6603848335169547648],[-22323242950885056, 742743001466165135, 7405825343682265758, -3400937808691457192, 3582440061683607320, 353539199878917883, 4421557613659188804],[-7809403468025016169, 7291266788036810424, 5538184803986916928, 1939023131151511544, 7477315696997937565, -1970385666965576632, 1293506046618541409],[5937649681753128832, 6616879076881733401, -778015087923286358, 5928808193862649255, -7336287465101596221, 6163658085655511448, 6911840482776811443],[-3844747876674531453, -7808000717894808149, -5445835679089410112, 8449872420305531831, -826365170578306955, 5946340214077012746, 1097402042645407682],[6177761647688096924, -300325916510370050, 6142969033528902079, -5844115240817959957, -3948570242493468723, 735470280816227640, -1977424727232044624]]"
values_5,9,"[[-5241733752171307322, -2155198900374524749, -2157641822128703030, -5729074188702261126, -3467552312886981424, -1004682417415163757, 2424277876632993892, 502006667634694280, 2243422976365334719],[-4245308303607468358, -3170870480462444690, -4581313910602682563, -1827827141817694316, -5793729755263049182, -6515507478634218224, -3225897945364217556, 4823994036409923888, -769371117417997696],[-947548202647369525, -836392444138116641, 9155199628438930628, -5533320376691142517, -1749230978836639933, 362023241004725738, 7359842536001029267, -8097929559627486354, 8834067152594723095],[-3794956817776579090, 4766583518113227094, 1147592030066347617, -7874355827151676153, -1609534522137449021, 5341210880641670393, 99437340410073809, -2662437303241385297, 703460083356066217],[8164173151302571220, 722934967493741070, 1586016204644869721, -707855712738981784, -146041523294674169, -3390677708983544465, 8242054811841342206, -5783730888533766564, 4490315796934145805],[-5689679487764021023, -8070437693081581466, -8642486906294444635, 4048160051041687072, -429706133699293183, 6850873978624412023, 8210612402137476403, -6479369335048396830, -3514979920675797699],[273518585444775244, 534702660182659318, 65345738942926967, 3752699307745199729, 6706189791606782068, 5622175305949243384, -4596327871081584659, 2794768386329228971, 5095104420497014013],[-4689208379401937266, 850930831345778823, -9198543529991101681, 328976295717487867, 4574938950124726198, 6347932117356617867, -3598726543041294723, 1587124207786301096, -1860908032836004136],[7805100464975505795, -6300213536875430705, -4244789760799430852, -5593052989991647162, 2465090368994615841, -2183548688270861874, -9104689890075269287, 7585163570762179853, -7618358583453107114]]"
values_40,6,"[[-7567818115288116504, 1776713938794844403, -4350722554661076641, 2054416964306561298, 1452021433471012819, -4124786134561701603],[7171799049572818477, 8291007368585982514, 3720338364525392513, 7923381831753248033, -238811897278326311, -7327852857746388109],[8162305428383266185, 2407861255615994198, -8310355600204475098, -2807160294371626622, -7270479732312227486, 7789056561184868355],[-3745076945450286501, -5843075975826365458, -3685493498535969016, -1292452377036946771, -7787420915822000614, -5191678943743806140],[-2448081035664281955, 6815855720121341538, 5906232639056132219, -1712248118770358166, 3963309583519878367, -4300202438468275179],[-8916655286716308071, -6161543338642899342, -4500724699960510018, 8294336354794323967, -4239401282006450748, -7442518540368135724]]"
values_70,5,"[[6147918972972982071, 8091912791345477008, -7230565928183964320, -8725250244615801978, 8950860217710713572],[-1499078920332787440, 7218491011502608486, -8690384528441705504, -2211627178732458797, -7431376958884964248],[5742418100417683785, -8577705527659433840, 4577385880492498551, 8850596769205926108, 956074699559721053],[-7481122962547369023, 7749155568367552187, 2396904317110117314, 470129428872942450, -8517240961480154466],[2580452756856020876, 3026951601641055288, 8726300291299233005, 5935186008612431245, 8022582261512331475]]"
values_23,10,"[[8335323965025906123, 5661286217248069992, 1787802505957239950, 8198010456200676489, -3588480414812616522, 1951922884226408844, 3223749890214474003, 7477331576879278694, -6121998113784865737, -8515918680465703529],[-8485181448377837007, -677314001630975339, 9155910476506203076, 5585899295568274561, -7820643217021749567, 6205419964539813503, -114976186853054415, -357037875681345799, 6624556994123042027, 8688628720801060932],[-4614872035470155332, 7748597136070390613, 4821454522961580037, 4282841239747357935, 1258900668629572865, -2182358571063693897, -1159983104437652183, -5564587857684526950, -6532720988427288394, -1976437034614636126],[-5796518463542670975, -3495460784466314609, 7493307042605641893, -4070442623304976757, 3713904603023055733, 8711697128791573096, 4210203401074654858, 6369258634465453297, -7114179465177939200, 2689140797406106815],[2811776038762355416, 6757857550891564098, 8768881291875011527, 9162230237179182819, 8192376336369604436, 5614709932246036116, -5627755486123977172, -5386007853332515809, 2094461280807969143, -3555255779127324274],[3100265578534015084, 8217957673189998017, 1013539212353353553, 9050150855354625920, -4055142706276548732, -2703593583280066605, -5731628609818097868, -3861347378364817229, -778417781526622353, -3701586119641896831],[-1412342376464134285, -4937175175753691390, 8074023626085989878, 7194173875858778883, -5230304861279362227, -4579833529271679223, 7539896626872173354, 8615339597895513255, -1385159719373526970, -1982039473633141047],[-7047717012973152812, -3096060280918472934, 544869363420475485, 7258717580776177947, 4439093817729821541, 1991539326221190708, 8003928828651168246, -390636289452096653, -7326479733238195173, 9066274349695466037],[-3848029481239456984, 6766347268694648019, -4266074432754321288, 8551393793610747681, -2842077054603043652, 1630444046538152767, 5964302926231072262, 821680725901954839, -3172863843539894805, 5243444396827763041],[-4346565549562641032, 925382076922308577, -6995808555268419510, -6653703902842987043, -3424091293417883082, -168322047297306989, -8224812125819262044, -8090714292963201231, -7023647556682830551, -1176743555805074988]]"
values_72,4,"[[7360972172793361086, -1426134092492226741, -5555672532157007859, 5705996690952835693],[7214250187315075031, -3854863265009218751, -7354295296540762384, -192202478686925625],[6076329460323799571, -3237269061817628358, -3948124830533449742, 2387885256310051024],[-8247692089991439367, -7692122961759862311, -512199780056410436, 7327726626707499507]]"
values_79,13,"[[8583940113937348411, 3343042589458632878, -3106997388439639902, -8811529111241228768, -928366128333363905, -3441485380066895768, 7762802012631229212, -3265585772840010249, -9178306442361655993, -4056987512165395602, 3805558548982704519, -2864395155401154394, 7252368136237862644],[-5359811839765418403, 2853242924943926889, 100354837264698943, 8483163425907068302, -4100388723072627033, 293614779270215040, -5288209735392568556, -4017650807556377892, -3846213634660098505, -4446563377816421462, 7437264892815616740, 2066067100374055204, -2581355780869899078],[-5053944552987709185, 929244951124199753, 4822868818867169258, 8966552108972569862, 2428958013405424853, 900690474158643744, 7090527184870812755, 6526151627099701566, -7435393245415655571, -4975560810012117628, -599928147972142449, -7464457046639644437, 5594364428270003351],[-6196302143300785060, 3798560914868338386, 3397647854126901578, 6211788559481498990, 8123193026969135450, 4623623171895051034, -3769914478493491202, -2914810464000373550, 5636264328515498446, -51404417029148085, -443108069179678222, -6314561858573561768, 198480837687089208],[-1968561938391694412, -874298425125801764, -447041776807071607, 6807098061697277609, 3230390862825948119, 485831643193374449, -5272949306349460032, -1697793339209657847, 3016166128022139248, 166967481859331838, 326608557093696858, -4925011475946777434, -5912348528950501772],[8651913785636611827, -5920789019689401121, 3265574617964357998, -2846291495759255184, 6458078292943204695, -4610247123586078730, 6814759163771525125, 5672572230750646277, 603414104260197347, 4796924184119826414, -4887428111403730925, -7288128478776193351, 5436400202208838799],[5063932374480533161, -6852553544464787808, 3992822278581770493, 2808227298297437765, 7019660977863053269, 1541277040023527670, -7785148073428838184, -8207308556522389152, 5059637505342043391, -1656869578083075214, 1234465592320216863, 1373693405440059060, -2910214517411077661],[-1967080593313561322, -48902611237362204, 3724025704928863582, 441414574736902652, -1180945439113403569, 5582517183850001666, -4105713659396777752, 2015947204989738009, 5989856434686402765, -1131890065239478116, 7046972902739687235, 4370481323604446906, 5194811192073542257],[-2974386175940136978, -5864009261990945237, 1028127245196184758, 7055769351656975365, -804617692601199070, 4623924504288174916, -8424596301489910056, 3489977473997918465, 946092663437515308, 8858832116708905360, 8762573830632430380, -6537312444700230825, 2954696196635394884],[2140406614473159849, 7725936147937455, -3997614806271328246, 6759302168649607275, -9071616774143561778, -3919607870004314212, -6944261339327891046, 6046244682305640272, 2184491156300864771, -5494890925329765337, 1912642455414848989, 170206225870923889, -8862683247964000658],[-1385181177366434792, 3159302969010659601, 2627254101488691071, -2838942051630846338, 8674924886483928675, -5435555738314958486, 7485976098473888451, -797411770619013004, 5825329421457958475, 969920698293017123, -8721266688965678608, 1881022849621789948, -7619090052649535482],[2003780102656397470, -3074704574180914680, 7476634685504452419, -6589243500688809079, -8130338728128131464, -7891796952258018647, 8347053485036736000, -6631206768275259621, 1293382604652908074, 5754226012336624077, -6614904527682478851, -4796149264732277750, 2478911906181399602],[4799638888245023163, 2804589920454099707, 7884714446344006958, -6346950150083187716, -2686035380794968181, 2785116823362266861, -8822709739476202029, -3789220409826086740, 809400358103737875, 5266639449366761746, -903489808396251875, -6713297602088981538, 2388635415940451284]]"
values_78,14,"[[206940037847190247, 9104085737336048758, -8794340896524617128, -6191164538393346850, -3882230998311205281, 6119663486069999330, 9181995609744525942, 2058023849389311792, -175697564010867034, -6443382089385812213, 7755799052390012179, 7211233235063265776, -8653428231204541754, 606520454946303993],[-4716508750218817974, 4175922793105240497, 7187321600528107431, 3038328613460207929, 8638223113419838919, -6762659450846843933, 2758331469415161555, -6171312907647840899, -6633466866234276604, 833525547083420317, -5746054106812606970, -8260462270229434792, -6110122702329916768, -703872890753401567],[3996483317055770198, -6839059166994903881, 1958052462731763110, 8079349277376299747, 2486488375727686051, 6122292783444686858, 5716936743066050558, 5242939863019936870, -3605980107922018155, 3975624438028619446, 6808645069233167310, -3290966318114535673, 2991088155466904292, 708080684993485319],[-8906155734426226195, 2090358925136196976, -6763844899339553909, 3983198636652396840, -3238804631530922605, 8145924208220402306, 4086765803786729675, 1065859488764886688, 9221418496780822316, 2186994295609555299, -8619831898980641072, 6000538861756883402, 2948361888986294640, -5847667408240280345],[9203930287945461329, 1775502348283634029, -519778641087926903, 4213047026374696704, 2313802854184852755, 11221810389861939, 2354986312491511500, 7012269186033926501, 1729002715301774014, 4306452054581373125, -638233019594465655, -8820292418475938044, 5376990458431336666, -4782998092646437348],[1437873277210005899, 6124765233116877208, -4909287752446647376, 4758702399849811043, 6244925752319875599, 5921556971677594614, -3875447555869900079, -4042832232245388075, -7252574959463046352, 6769431177887954575, -4567351524706855714, 2689456757190652404, 1023474323735112237, -8435435072784005082],[7167959285202364019, -3475297545718992478, 8173551933282518443, 7453547683195072442, -5270594053680494979, 7869450898355573531, -5599221606086897847, 5100991867701127046, 7934959015045174820, 7528376907790372730, -3703302429739886554, 3838008413764955422, -6729702655241248911, -3161121667249751396],[-6235664048942280769, 4239015999327031296, 3389765833883410398, -9018463998957779173, 143844501515774640, -6433581891144051335, -8190143158110893930, -1260859363572919338, -2445090842039831266, -4187790366453600032, -3624996319909216497, -7440707318275879687, -600603403582616373, 4080849963164510781],[6452690896560333057, 2476567066572317297, 9132369891377919895, 3466288157874135682, -1519006758736732582, 1771647245457805314, 7724232397479606811, 6229711961573652201, 714356649376333678, -6129172696512298096, 1128116951451166513, -1952372511023530038, 4420595896413378490, 8257412841013546019],[7824903979977962785, -8612740521412314460, -6668960188749417971, -4179320820799926211, 5369469668887360414, 5402201502610571126, -7133831453439467800, 4721795781345415399, -1861415312470236540, -928989891256369691, 6451547057271565395, 1424174199718481345, -7481024417459384836, 6701910558643289509],[-3235336068816815704, 1373840941011038821, -6175242319707374499, 4270745122866201845, 5019798671485285394, 4948760944237451976, 8352963982103581725, 1721024371912281335, 1634049972763296992, 2995100747148347157, 5447802095602338104, 3433423659596540634, -4550518728846990491, -4188069969870913913],[-4684275095443259709, -7733247924171550872, 3713894602127302919, -3334894493638340457, -1660608213547208755, -8778193285639912404, -3480531992226036724, 5065675609556947750, 8117127838932902821, 786251807363287594, -8355122701855274120, -6008078417602094327, 1851207020413109373, 7084760016100668601],[916335036485497622, 4274450794442450662, 8586659155257887142, 7503399619772448110, 5117250964079821870, -3281380993559747703, -7368236116268871812, -299358566676205280, 3485916512550756313, 2368154775139776501, 3854428540833282741, -9140910525748086824, -5174631973283704105, -5430332309658737553],[1223146964504608809, 187802768322879350, -3559642588218113877, -3309217594798373583, -4493291541252573381, -5608679595044075993, -3153926590342201062, 598272812175138939, 3805746060310070540, -3567372798285698997, -2000830532846630949, 3427212122091055342, 8674850498016178902, 4785978515386158684]]"
