11,5.251202716039472e+18,7.579760720356538e+17,5.686799828767497e+18,2.504386849098606e+18,8.609464794167277e+18,4.72875421028197e+18,1.1310321683418071e+18,2.714599796336615e+18,5.564474736369427e+18,2.8091084803568876e+18,2.6936559949462113e+18,6.587418409018047e+18,5.402322740836025e+18,9.163121218094597e+18,4.122445711608534e+17,8.284390952310167e+18,8.789221495871106e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6.79676393368179e+18,2.7800707611834224e+17,1.2163976638443638e+18,3.796112721592288e+18,3.240381644318871e+18,7.069502757900296e+18,6.102306234024337e+18,5.627412419309762e+18,7.839542639508606e+18,1.7273413564870543e+18,1.8668084949818527e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.9215894718841057e+18,8.474051205754786e+18,6.469004879149129e+18,5.337904713827437e+18,4.561723787340616e+18,8.888634400404948e+18,3.507616235938005e+18,8.365546320465929e+18,7.985070532925514e+18,3.347265548268844e+18,5.343953937978328e+18,5.486338772213218e+18,5.147881595397973e+18,6.65591368085005e+18,8.768513303208169e+17,6.980866286076248e+17,2.5691289824655094e+18,7.710170106470393e+18,3.5547138681251825e+18,3.0352449743356e+18,7.854823928597253e+18,3.547556590798514e+18,5.303583267157517e+18,2.1615176778675256e+18,8.151064855303772e+18,6.173127108836506e+18,8.867351540305196e+18,0.0,0.0,0.0,0.0,0.0
38,8.340789405620778e+18,4.414912331534186e+18,1.4919691815314058e+17,5.613159486444259e+18,8.382091217709046e+18,4.295123121231448e+18,4.6111860270173256e+18,3.092167124263935e+18,5.108600055272633e+18,7.713231870320339e+18,4.487877810387304e+18,8.901679754028854e+16,1.0594826384656445e+18,4.2381901963649695e+18,7.21202231239793e+18,2.5578561530678216e+18,6.657470514484388e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,4.156585820715368e+17,4.213142125548086e+18,3.824438551487877e+18,5.666846264037598e+18,6.86179067177979e+17,4.840213625748995e+18,9.09448141148459e+18,3.5827421545008983e+18,6.654728260949668e+17,2.9962321878836045e+18,2.3028324864124118e+17,7.457381002590135e+18,8.770262841326538e+18,6.269782004854724e+18,1.30490913214618e+18,1.5411717213011172e+18,1.2003844730095764e+18,8.433737435381415e+18,7.992722100790235e+18,2.2487940535728876e+18,3.5646164638478264e+18,8.913364412696006e+18,5.562804021035147e+18,2.2141103331852426e+18,2.4187693332638684e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.0688998300006016e+18,6.883975340321091e+18,5.18540754645853e+18,7.831919703394575e+18,3.933424270287214e+18,2.643481321481864e+18,7.006549697644515e+17,3.4505120554302735e+18,7.355493582194288e+18,5.632812180625908e+18,3.3756177385416013e+18,5.870990828167764e+18,8.035285766843053e+18,8.626312921298499e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,6.463235539180641e+18,5.365024683336112e+18,7.374828198978867e+18,5.62602556965612e+18,3.5154975496936796e+18,4.073822100003527e+18,5.840538761636937e+18,4.904337476882324e+18,7.518003844157864e+18,1.5576763091026414e+18,7.121595447642847e+18,1.9677296927704573e+18,4.188278095645106e+17,2.8787928549990646e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2.967346276955236e+18,5.648444858753449e+18,2.8533007277825884e+18,1.5932220433369434e+18,3.0515316317707885e+17,3.5520621398029563e+18,9.124122692588116e+18,2.532804785771814e+18,4.2746401262751416e+18,5.835364046558159e+18,2.375889269979148e+17,8.539804079678737e+18,7.68146019769593e+18,4.885774257449025e+18,2.701763197347706e+18,4.5553770723179976e+18,6.798112069191346e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6.633972879203202e+18,4.0375339486812104e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2.6559733670804593e+18,1.2101572573962184e+18,1.4461525852947635e+17,5.98017678245298e+18,2.4960632914078356e+18,9.019493322794455e+17,2.045992976242033e+18,7.099345781279499e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
