inputName,size
11,21
19,9
12,29
38,11
81,7
5,16
40,2
70,30
23,29
72,24
79,6
78,32
87,14
6,22
68,25
69,3
1,30
45,32
33,20
15,20
93,30
24,30
25,4
26,12
48,15
71,21
76,22
7,24
50,20
22,5
4,5
32,18
77,5
91,10
42,4
13,8
41,21
55,21
31,16
66,21
65,18
62,25
21,23
95,12
84,20
58,16
64,30
83,12
94,27
0,12
99,6
96,14
67,15
61,14
43,16
2,26
54,3
30,14
59,19
85,25
74,20
90,30
18,20
52,32
44,17
17,26
36,9
49,24
86,4
37,29
56,23
63,21
35,16
97,4
75,12
57,4
88,10
10,12
53,21
8,14
39,17
47,31
60,13
89,8
51,23
14,18
28,28
16,11
34,5
82,12
46,7
27,19
20,26
9,22
92,3
3,24
98,24
29,15
80,25
73,16
