inputName,size,a[size][size]
values_11,15,"[[-4337495.585, -1177825476.154, 2042320045.832, 130206296.406, 627875804.354, 693604478.743, 1347375313.091, 1320437367.528, -1094336997.273, -10131682.572, -578021292.741, -390243117.275, 2038581213.407, 1196185044.089, 2063057892.758],[314254946.193, -1530015845.291, -1698363733.173, 1331830917.389, -1135407902.68, 1456909922.029, 1720869687.087, 1040975579.869, 1162320634.631, -1551423087.646, 876178597.16, 1433820041.583, -1961916269.058, -363011016.172, 1138188764.882],[928036412.563, -1221922384.952, 1889934398.402, -1015888981.617, 1566438954.616, 118372119.737, 1295552779.662, -933652579.405, -1368869550.494, 95213751.988, -1810360408.597, 1568551496.114, -299032272.09, -1348635298.606, 1423705200.428],[-1757031239.067, 563934969.059, 1978905312.882, 1706388334.155, -1358402972.654, 1187428083.892, 1923538615.049, 1904320705.41, 767436785.711, 1503556911.425, -1118033785.924, -327070418.732, -10292896.418, 1573061997.541, 1361874168.08],[1182777972.557, 1082135369.582, -685448984.047, -918983903.675, 1081851763.057, 555825153.026, 1404994178.875, -181237460.652, -2092782513.263, 263710939.789, 1700354492.206, 1926348200.432, -2081538142.195, 1472603052.87, -637938965.118],[534043850.891, 1744789437.338, 1782364696.547, -767132020.384, -810312753.512, 767544413.352, 2137595649.988, 145198610.981, 1226882020.638, 1059194083.876, 334530799.353, 2132301456.903, -1897001609.569, -349453064.16, -1856854540.951],[-1550282854.651, 794431275.232, -2044680976.197, -1021574234.166, 140572864.384, -598671190.151, -1169513030.784, 2090488662.018, -709232341.123, -432688207.554, 812665118.351, -1087280744.571, 1991036597.414, 207529094.101, 55588085.101],[-1739154959.174, 969835596.848, -1445625498.668, -642821062.111, -656678582.823, 633680975.568, -72670584.426, 1674468283.435, -1561631165.995, -1499427751.882, 1945753100.198, 435200093.753, -1728566915.648, 359065187.259, -603152795.86],[17568952.077, 1501780074.891, -970193750.58, -1706168840.122, 1494579250.69, 1489049212.53, -49401608.302, 484366299.986, -1693288228.153, 1478712485.403, -2103786632.187, -1843628373.586, -1751472447.352, -1180684487.398, 877352639.616],[-1552456857.88, -468476441.623, -719552666.056, 1148961177.217, -1688680283.909, -534552284.082, 1866943148.639, 916052507.541, -653171842.493, -980275544.217, 349092849.192, -947322152.001, -490132039.795, -1253680000.369, -529612822.842],[82247236.684, 1295123517.836, -1290276668.807, 767369063.964, 1245477576.969, -1358514417.799, 1686328369.509, 1393543173.117, 170223229.609, -1393090828.51, -1564616178.301, -1316105631.087, -1801357403.746, 438970658.067, -1839084005.176],[1190848953.042, 330040561.189, -1746839472.003, -2003768779.745, -72618086.909, -1975496140.299, 421482738.379, -1969541430.621, -1785245295.497, -1964173254.622, 1947712293.698, -836143626.051, 849325623.948, -602500697.982, -1927068997.627],[-427029453.254, 1188333363.809, 800575189.461, -1961827419.072, -286679605.287, 367013147.371, -1470620401.154, 1144663337.534, -1787694667.814, -907159407.373, 205245930.369, 534377822.177, 1468627518.174, 1462113402.949, 1234012589.283],[838737731.997, -1848275297.079, 1350582204.964, -2112056310.904, -1310747322.501, -625583673.218, -276852655.951, -1337445822.163, 1812124454.592, 943739581.212, -2114034278.333, 376867343.634, 1215070100.451, 2081572170.709, -1111717158.678],[164653321.298, 701137660.898, 1214130330.089, -54324574.607, -27395538.572, 546392764.1, 659644965.313, -1174464164.456, -1759747890.946, -1143893828.731, -970179374.965, 1456821232.918, -1250726254.184, -862432675.62, 1614559449.655]]"
values_19,12,"[[177529159.665, -1250555724.811, 495122407.284, 1619264183.029, 1638341840.763, -180335819.181, -1178377988.595, 42001139.994, -1867130050.242, -628255742.234, -1118523035.125, -63255232.087],[-248429747.122, -2002423304.222, 545392900.205, -1938813459.642, 1584196729.743, 1391882145.282, 1092670693.661, 889054823.543, -187470059.537, -1169326757.292, -2000240733.74, 1816498977.157],[415387624.705, 1863483078.748, 1243468870.507, -970499710.993, 1363930206.285, 189707117.022, 41959176.881, -1951913938.07, 1826639027.706, 2083156349.551, 1533122234.695, 633748633.963],[-824662862.1, 467635781.582, -1489153978.537, 31945537.776, -1095070088.481, -1082401840.603, 1985383967.986, -1581351952.976, 219610322.608, 647790591.084, -230700161.734, 820270263.163],[2087469534.004, 1765614432.94, -967680498.67, -1015253227.051, 439117358.764, -1581304993.874, 1560738656.36, 1900237197.256, 364620780.337, 882125317.117, -920356920.014, -637087891.435],[-439278966.336, -1029046965.761, -1747719448.217, -1687926496.499, 1308656715.176, 1616652886.132, 319726569.013, 1091518047.859, -760976927.122, -679105053.254, -1005765088.354, 1122091563.349],[1865742505.263, -109344177.101, -684481164.012, -1331841081.86, 153125221.159, 98131459.116, -195946002.766, 490354817.875, 1767063694.433, 1488204367.182, 228001260.769, -1914130071.731],[743649516.241, 2035737958.492, -930265825.598, 569637270.358, 347348026.998, -1729829831.299, -1013373166.343, -1669197009.819, 1436817437.637, 323147081.563, -42010919.656, 1039503873.482],[1945054079.112, -1479071504.319, 972248338.462, 1449421829.039, -2078724079.462, 1991574067.286, -876479102.24, -1577310496.816, -572752606.295, 1664390233.909, -2075240244.068, 26101564.361],[-69428541.207, -2052773308.935, 273116087.754, -1119196781.918, 1141717254.716, 1556452745.527, -1519832909.737, 1643731481.296, -1387891412.916, 1923839976.176, 2089994176.561, 597671581.056],[-1772821313.271, -1713828420.495, -788619407.375, 1304708186.422, 1719814634.278, -365718732.261, 1551748052.935, 194506690.915, 1085542281.672, -2099765005.942, 590155578.732, 572595101.053],[-503719620.988, 1913071414.759, 924638055.67, 1859514469.34, -849817768.663, -1323750274.015, 831769751.396, -469273441.774, -1702261943.534, -50417082.657, 1390743529.504, -931598736.747]]"
values_12,8,"[[1819864256.577, 1376901094.584, 876514794.19, -800091767.391, 699776340.554, -1590479520.789, -1150457178.911, 1232339025.145],[-1416237652.372, -1680361319.175, 1461534364.787, 1086362751.634, 897571025.836, 1342996676.806, -894035280.049, -468514403.258],[-798526443.511, 976896606.837, -1187771415.172, 2100300306.172, -893265958.204, 752725702.276, -1620236981.561, -801360362.517],[1360609344.732, -108425459.804, -1151653275.506, -1093553279.306, -1380100749.724, 743830268.53, -1395263111.662, 110035183.735],[657393441.103, 1068863985.231, 451478693.014, -1406385356.135, -631912649.807, 441234312.7, 169816426.097, -762929816.728],[-1055618089.932, -2138024356.424, 459124459.156, -1066858648.244, 674643099.981, -85438210.7, 1847611842.574, 1598229871.396],[142884283.139, 246548966.977, 228672807.895, 350967185.699, -427934619.494, 879542991.769, 1648197900.771, 2141097580.509],[-425719043.649, 955181542.906, -967313923.026, -1360899898.701, -1850083565.0, 1055968067.989, 224050439.479, 1717151680.811]]"
values_38,11,"[[-2044996232.897, 1100087696.286, 1415955102.103, -572645772.239, -2126914847.935, 2108902212.927, 770230517.508, 2030788448.781, -1872262268.725, 1548580565.323, -467090032.873],[1155415297.65, 1087190362.864, -518241666.039, -984153171.03, -351057088.716, -759594893.697, -1164504108.594, 1442018837.943, -1436789450.724, -46957590.149, -681405977.15],[-574843045.089, 1269619028.97, 1988900751.662, 1052218513.334, 1290980958.183, -906770089.601, -1368455386.248, 1664439181.668, 788185495.12, -86621527.069, 1398777924.513],[-447858326.173, -625781371.337, 870009166.586, -2056516932.336, -1225139415.991, -95142800.894, -289909987.819, 910293837.695, -1477617626.839, 1886148411.756, 219261104.88],[1226960246.348, -1297149281.296, 439285126.223, 1758950940.302, 2040461670.374, -1225550403.622, -964770873.609, 1776091780.952, -914512571.166, -143362657.037, 2051918670.646],[-349963655.588, -1684943735.618, -669321382.771, -913582233.424, -1462193899.348, -48609527.528, -1008752047.603, -1081721820.286, -2012518422.131, -428492204.927, -300845379.051],[1884280421.985, 198318116.873, 1782446100.635, -810523161.593, -1549671151.451, -1903060389.873, -1589876587.392, 2072816265.59, -1172458445.664, -28368776.215, 449488798.829],[-1170709473.271, 2069690422.074, 991544865.195, 401573423.6, 1299713430.567, -453640220.773, 56725812.421, -2032267803.15, -943567398.088, 1699099758.699, -1129402879.028],[441424952.339, -1948680853.18, 935160551.794, -128092559.046, 1590062589.853, -1215956395.491, -99417301.542, 731438969.302, 911203009.644, -1691065513.87, 2062346270.861],[-107192114.622, 1192168716.9, 1885913476.399, -1186289223.13, 1197066748.242, -2047246696.382, -1307120648.173, -1684240155.336, -159298897.499, 1342543084.001, 171864055.946],[594946301.923, -932372313.56, -1174229352.299, -2115973768.176, 1503314515.652, -142988331.572, 486768992.363, 1563121638.296, 1303992256.873, 686786123.623, -1321756100.007]]"
values_81,9,"[[32189916.123, -1673394390.375, -1509289691.741, -627548717.86, -1496430769.788, -953108502.001, -1416063997.97, -1611685690.545, -1758086153.142],[-34224267.339, 1408320085.127, -275589963.708, 252961925.893, -1047204343.729, 494345346.871, 1905685169.881, 1950009607.534, -2076560630.966],[-1526169228.936, -589365894.707, -1612823130.618, 463383335.615, -989544901.003, 265581042.118, 1804125501.165, -1827199329.621, 1500525760.932],[-1856197661.936, -2037520027.651, -669403321.041, -562474178.921, 1021540025.6, -907648447.258, -961829306.986, 1878130125.513, -1529527700.147],[-184033398.259, -1513507835.353, -903222939.27, -1908053367.721, 143906815.93, 347151793.628, -669140802.909, 1027571354.815, 591354015.998],[-1577172999.178, 371913353.531, -352690755.007, 244996484.973, 714400672.12, -2078038023.743, -420667664.584, -2038681072.027, -991916237.196],[-1845588691.662, -529399524.91, 65989746.856, 811087512.456, -1395258766.686, 701489201.183, -1125125675.706, 1423441391.49, 269612478.667],[-526669622.486, -392850739.849, 890873517.511, 575459742.073, 461146898.988, 110046699.71, 1769496756.213, -133338032.099, 1610543080.959],[-838696607.862, 1430997212.892, 750226312.037, 27404713.354, -1945255907.053, 1633183304.42, 918880966.802, 478341085.129, -1754753833.363]]"
values_5,18,"[[-826460772.433, 1176542286.047, 109769311.784, 179356678.36, -1372744393.59, -1973511649.329, -1274455079.278, 1016645047.948, -1923788480.585, -47084637.88, 619291940.247, 141217490.315, -144551685.649, 1818263564.229, -818880251.553, -205046095.444, 585462686.075, -191768892.928],[1435314022.901, -314490798.559, 781619578.981, 58814698.273, -1513401489.644, -706240922.717, 80029286.278, 1017825065.912, 1088121381.005, -1910392500.633, 1026519402.368, 441910784.389, -1757728496.604, 755705643.663, -1478617096.575, -1619025677.724, 1596988117.754, 1468581973.468],[445760358.538, -1232733290.74, 1853368410.661, 288214921.372, -1797095466.993, -2066625042.035, -754728521.742, 1624748810.245, 252889802.354, -1361737854.756, 1277663764.977, 1186270988.951, 374917998.832, -974427550.847, 1632711147.101, 71266035.627, -964522318.811, 733325128.684],[2124371147.308, 1251117820.943, 1414443008.914, -555683335.805, 155813302.54, 406328723.046, -1097052044.221, -1537918563.871, 722179744.254, 583535514.758, 964808198.2, -1610640884.929, 1163215830.672, -1000837688.275, 722686230.129, 1565789945.663, -1193372884.197, 2039173365.933],[-1560884901.648, 566677604.973, 383919348.274, -437445718.612, 464611477.334, 1154117154.209, -154027953.629, -2036645970.56, -1298161430.776, -720840038.976, 86448220.099, -1442695594.567, -672748594.246, -788053596.882, -536790827.001, -1564978526.491, -1348195910.608, -1805498340.834],[-1367543188.369, -174727082.396, 2000388882.399, 1754137987.117, 1174218394.523, -991393357.954, 237474946.472, 1777726075.638, -969118433.431, 473905095.23, -1074705264.314, -1296636687.69, -1536972875.951, 76270416.982, -1566295812.471, -169706503.718, 1371224531.674, -1595831262.088],[1893557692.16, -945137648.107, 1552316837.739, -459000393.719, 1251165635.67, -587430873.503, 380057992.929, -212880602.018, 2060918791.561, -66982261.071, -252403797.845, 1709068879.979, 12384787.83, -1672860426.744, 894023961.85, -1039977224.281, -728372097.073, 1050660329.121],[60462091.742, 1586884808.235, 2088258776.844, 1999383661.35, -1790297435.6, -563796950.795, 429893890.403, -1796510744.227, 1996725208.255, 749231495.411, 1938740818.879, -157218829.247, 1787985865.937, 1746298657.362, -2096666126.328, 1491409681.588, 1164350825.835, 1406566989.856],[937772918.762, -1481839537.282, -1949514029.971, 375424802.379, 1583238441.097, -1852208544.66, 653332020.067, 1565037317.627, 376500984.047, -844841572.007, -130080013.556, 1019099683.555, -144522393.425, -697494960.114, -202539508.316, -839519123.593, 1369790527.632, -410706763.267],[-261232404.739, -2134810084.539, 1668487041.944, -1149659228.791, -242669555.553, 1617082323.954, -408952742.8, -1590128369.846, -1585255280.628, 1428036480.462, -1549611849.953, 637266255.631, -571464358.962, -417989956.908, -1934859034.535, 226960934.518, 372904085.223, 359348341.212],[-1145523576.447, 1416266470.096, -1952209250.913, -36985252.631, -124730524.707, 2023817077.847, 1629155462.75, 1644354752.071, -1515204755.789, -1899510988.29, 726042684.508, 928007109.594, -1465017959.832, 2026516034.99, 1351845794.339, -535237155.772, -1462236977.03, 134800599.026],[-1723788457.437, 1785052237.127, 1445995615.539, -115463028.029, -901848480.322, 429419594.931, 411619134.573, -1995527522.42, -1688556185.777, -477597191.423, -2006671040.547, -1467623418.988, 1981856436.561, -1575681895.142, -1237159038.405, 961400019.313, -814533595.35, 285713544.76],[1024583228.989, -404103859.076, 1689286725.617, 464516128.439, 935640424.165, 179453602.23, -1156630010.944, 813850072.239, 387483392.898, 623329965.361, 2103973255.964, 452303576.102, 465924352.725, -1842992373.933, 777105057.396, 191107943.929, -7029758.422, -197768797.673],[-215053624.739, -1954822610.554, -34159869.469, -1322158669.097, 1899388728.135, 1607680878.198, -760624480.317, -1356408495.564, -2002475264.337, -983056660.531, 1649984171.781, 4965375.162, 1209586262.076, 1934334014.838, 1990213382.037, -711659022.807, -1839227682.654, 2111309027.819],[1731045519.217, 1071139191.993, -1534205522.198, -295229144.367, 1789249559.823, -1112789576.502, 254872294.593, 1114108753.701, -1162541197.044, -1524294305.416, 1954224243.114, 1478319057.043, 212079149.361, -2027226954.221, 1268920760.079, -1856855319.915, -1957537241.272, -493028778.801],[-1209658038.88, 812102069.099, -1093030135.701, -550671794.172, 67875625.716, -672732961.282, 1068632001.68, 994519376.826, -1438209877.277, 828515864.058, 970970549.52, -406871726.061, -833555493.093, -1270729795.288, -899282398.149, 704943324.006, 1602847589.311, -472697341.181],[-1508825884.766, 1558208245.188, -148053312.426, 886811644.235, -1710191786.292, 1861370400.697, -503127492.191, 444660906.502, 1222858068.718, -622584014.975, 788601950.928, -390573655.794, 342445521.873, 1913252437.291, 1729292979.777, -1419876880.026, 1688163715.987, 4957930.059],[-1618371242.578, 2010915310.439, -956601821.251, -1343415930.98, 752990269.078, 565329223.496, -2039013752.168, 655514878.112, -1100067653.48, -232227857.047, 1870899284.961, 1122714634.629, -234217819.371, 591211395.354, -2055779832.889, -1684809867.35, 1190993106.862, 1493473880.348]]"
values_40,7,"[[1538810665.803, -281390251.457, -1192843559.154, 904534841.367, 2057224612.848, -938427661.203, -1701479014.46],[-1886762247.111, -59160501.752, 800976278.288, -1872930610.339, 33489626.91, 864140673.17, 2030063806.735],[-305698958.905, -1870573615.83, -432877664.131, 261904850.816, -2021561181.164, 986724363.586, -709538751.453],[-120923351.615, -144262593.316, -1374215602.788, -790050998.724, 472273434.677, 2056381015.818, 2041333490.205],[1156673645.555, 497797649.84, -459044995.766, -1656845119.888, -1922411382.514, -1740363690.799, -2005511016.641],[-483661044.658, 28486713.221, 622835655.641, 1264973116.526, 439292806.489, 544490429.664, -753761092.239],[-960903087.035, 232260631.659, 614890731.013, 818079131.595, 360568833.81, 1443681387.39, -913404217.109]]"
values_70,7,"[[1507188500.782, 643082806.547, 212408460.565, -343038715.949, -1617467523.424, 1820668820.973, -1473010337.228],[2049201055.399, 904948907.827, 13109339.111, -1226061491.469, 1534775286.272, -451773440.106, 1291336110.162],[90753475.278, 2099355414.923, -1530606618.459, 96937288.45, -393549796.968, 13334066.174, -1988634004.724],[2104632433.484, -609459247.09, -412765596.434, -1695097405.549, -325320320.107, -1902035113.685, -1112287163.036],[-1324172865.626, -478626935.176, 1191477727.062, -1446856873.812, -320355373.62, 1518860789.51, -399102014.667],[-2082128700.864, 1461493681.115, 2108855355.557, -292845222.612, 2091031247.262, -1452304830.133, -809523421.287],[1945010718.251, -896372801.402, 171600629.289, 358435948.963, 1428891332.704, 1717775886.088, 427302032.182]]"
values_23,12,"[[1974645677.427, -958539959.718, -366934149.541, 1222779572.209, -1830362073.618, 705185623.909, 1341255032.286, -825266575.503, -1280560156.508, 1867377901.164, 1846584364.664, 717359657.632],[149156573.404, 1019569143.505, -597614235.478, -295841828.163, -136312944.36, 1475774173.459, 2135354790.975, -636319648.675, 713227875.441, -554818992.193, -1558728605.378, -639690712.211],[841620202.271, -324505507.103, -1910486698.181, 493573279.898, 1414316351.301, -2052000098.809, -384727723.791, 308999811.771, -1461778517.49, -662049120.208, -1719479415.062, 1060411326.106],[-2140168525.175, -2044326314.443, -567310141.039, -1130961437.127, -1369248837.909, -740004031.829, -7087484.084, -1667021989.524, 1120944027.152, 856205889.923, 319093953.182, 94216900.778],[2080641328.79, -1275317599.983, 356771424.304, -143037249.694, 959363323.008, -502597566.093, 881156481.765, -906077933.773, 787447161.606, 340180713.723, 805213047.433, 459458164.099],[1084124418.538, -326421132.92, -1403412050.387, 1184205239.382, 957312436.076, -1529602564.475, -1867989151.467, 1919984082.359, 1281234028.235, -490797448.829, 1332774377.441, -749421888.965],[-1134873675.402, -1374859361.377, -941484474.65, -1608390022.994, 2112846379.379, 660495772.945, 805224175.959, 345562692.138, -1687322132.065, -85710826.322, 931051014.007, 457414798.241],[1647040588.283, 293863385.012, -145746360.821, 383196064.454, 1632912802.651, 318866491.214, -932408059.299, 1196872024.026, -1660479044.682, -459078114.073, 404765176.881, -736787657.426],[209264195.062, 194020397.43, 1493857057.46, 653241996.532, -886635903.154, -817196455.217, -613896867.718, 2120100210.755, 792555992.478, 142908960.816, 2028547760.21, -2130809911.866],[801978036.986, 180010753.918, 1795631599.175, 2059809342.044, 1410751290.169, -61372176.168, -1725724398.049, 2361235.33, 1274465116.226, 1696474859.224, 2040821688.808, -803607830.697],[1810452457.661, -1938658447.215, 1083141717.895, -520644238.111, -1894175650.108, -1246045614.083, 1129347262.838, 832787520.233, 405829929.769, 1380436249.306, -2007257616.949, 1984471256.353],[828247940.071, 276271429.759, 2097997604.934, 113671700.195, -1097331474.32, -50805127.87, -1879016260.807, 986707376.739, 812029920.585, -1418116195.532, 1401721051.493, 1051790949.387]]"
values_72,20,"[[11753615.752, 1031281392.441, 1066378672.675, -283691376.043, 809971267.321, -622374187.463, -1084435700.892, -151942189.55, -35438266.45, 1365379959.443, -1607376289.627, -736236100.874, -1878224948.481, -1632064097.854, -1343370391.852, -33387420.909, -515681146.005, 340855446.982, -1336693735.498, 448351841.511],[175714147.754, -899132174.461, -1543426808.476, -282680006.204, -898966578.918, 1577901199.827, -1621856988.067, -2005518125.946, -1497816180.772, 883295279.535, -2048966022.156, 1084925503.022, 680972239.489, -1788747805.004, -1624201119.151, -1610436384.353, 1072130821.763, -1758481912.812, 161722031.781, -131090561.523],[609589160.741, -115559889.491, 2129027124.135, 842648463.665, -1843272390.647, -1801674711.014, -1627564137.544, 2068340533.501, 991228604.526, -15654841.254, -820477737.615, -522093790.237, -2065320305.731, 1998436307.963, 1498174080.31, -1746789974.201, -1648946789.341, -1046124774.669, -1502769939.698, 1996791526.711],[1304289595.754, 1913200984.482, -880087413.497, 1531218140.627, 2079722900.174, -1697533859.161, -1451568905.539, -422575003.566, -216346976.028, -1908031080.297, 950883996.487, 286282656.078, 708382457.044, -1206870145.794, -1062301554.675, -36129569.114, 44241508.946, -188284610.093, 904929318.705, 1130699921.582],[-1481639142.904, 1757869606.763, 1390095765.602, 1816399915.76, -1477586016.404, -797289074.982, 2118295599.715, -615420090.052, -1996937359.617, 611477060.176, -1459149303.021, -97428458.74, -499670477.88, 340543481.402, 434214310.999, -834713688.485, -1720134932.117, 1039007033.103, 1065642295.617, -944192484.497],[-439498140.15, 1532448556.938, 2118936031.541, -87865217.643, 1031132985.004, -217447215.502, -658468906.489, 973692863.842, 882392469.549, -654804317.213, -358201671.397, 751825573.096, 1456690858.34, 341494439.752, -240256073.245, -27363825.781, -1679796719.411, 264281229.488, -250568283.348, -1756572404.18],[1382666900.042, -1016832556.746, 1186677262.924, 346075898.814, -1614769988.518, -69511013.708, -1870044360.45, -1872621423.668, 179557061.108, 416577811.758, -1528839173.734, 754981246.016, 1571001407.44, -1652981257.708, -1916038101.253, 253975835.977, 1201406309.832, -1238593577.447, -114788203.24, 1633668506.944],[872595591.399, -1390111956.893, -421033007.295, 1182690059.062, 1127619819.173, -1631105188.093, -2101690625.663, 10073250.878, -829109161.087, -1390075462.604, 2128538976.353, 1354942129.055, 841823300.042, 1372355687.5, -1226148928.143, 922862792.969, 2029425279.101, 1047678912.666, -1086062732.152, 1408997929.283],[998166620.706, 725001269.059, 895147238.369, 869188089.02, -761221998.031, -815670786.253, -451460868.689, 1844430194.302, 42541535.282, -1661582136.128, 139483758.722, -976924322.665, 765238080.811, -1259823727.735, 962499745.155, 1380209315.51, -2026428442.051, 491937720.669, -481373396.744, 400569078.974],[-171265282.329, -479870447.205, 2038045352.76, -688362604.484, 702722806.707, -1226092781.101, -223089970.617, 1065604527.852, -246724876.974, -1330802865.763, -1861194958.079, 1523341098.306, 39103992.289, -1171176295.234, 397757525.194, 788819937.454, -1620960700.525, -1251528211.424, -1872449491.843, 613052073.688],[116010853.953, -1557140477.019, 1652906389.066, -550400738.993, 1264553460.055, -415370697.902, -210946604.868, -1661972597.812, -1036112881.777, 2055964592.255, -1486516972.421, 167429417.584, 364681213.391, -1170943064.757, 2021453214.328, -935659442.529, -1800555303.731, -1530815893.825, -767634122.522, -1496288089.263],[1831398495.612, 1709433115.153, -1332912612.773, 1687794148.405, 1128585574.375, 2043829490.252, -89719177.252, 898666987.803, -743811389.993, -543067119.901, 1376696725.34, 626079242.233, 72586160.255, -276963723.467, 1467628398.027, -472950048.384, 1878637967.695, 1781561773.631, 2105446966.564, -17595055.379],[-515093486.493, -1741917474.93, -1062903974.213, 1971284163.681, 1502646809.331, -1313940744.5, 849261485.98, 1995784843.7, 407782621.246, -1768173107.569, 1697265596.494, 857570162.922, -276059549.642, -574122241.217, -1060239856.094, -1959380117.089, 1596706128.992, -364102925.968, -1444265047.472, -2001083260.377],[-1012935021.538, -1127838054.187, 1319205928.002, -1256039948.593, 1994230174.288, 438920968.433, -1409034100.899, 1005054511.056, 414064389.194, 928638425.149, -1873868718.13, -687000187.562, -149108318.917, -461269919.155, -1833392370.2, -459785432.534, 102754420.171, 1119255725.461, 1532170716.262, 1714423653.275],[-1917530311.513, -1852086703.532, 1106648357.936, -1478519806.414, 786111747.147, 793418446.872, 1838211463.795, -34535983.405, -1575889502.358, -589985327.527, -1864888309.545, -810557291.254, 762427103.832, 203376612.378, 1607303822.043, -1163146436.82, 2052917579.642, -394957584.966, -1159942916.041, -779438625.088],[1679148966.003, -1221214560.13, -1132660850.053, -475512502.443, -141302372.732, -1887429003.104, -1977616042.267, -1135547341.972, -1615680214.282, 383889698.054, 1056596786.826, -1207382383.929, -445345505.115, -1296905192.968, 660297343.16, 2034306500.95, -1333059755.034, 2108163894.792, -783326357.213, -1981115367.085],[1597114419.37, -570595062.291, -656337113.987, -1020263111.112, 1770726055.948, -1349040621.376, 512954765.838, 1280763086.152, -1436202472.156, 1940275507.301, -598759200.651, 1770760081.05, 565736103.627, 1643320187.868, 79886368.288, -1367039490.311, -143019304.975, -1990143923.667, 1322153739.139, 2114096443.771],[2033684537.095, -976296826.95, -248872232.186, 797765897.601, 554976846.365, -2093358502.565, 551203992.748, 367017185.155, -605168840.985, -273962664.607, -452721759.956, 1200949440.191, 1722107065.59, 248924172.672, 2025337201.181, -1280113006.996, -117459389.398, 2122439253.268, 421755949.446, 501747654.219],[-730741539.715, 546753186.229, 1338479849.782, -1142223154.239, 2122915857.924, -1942189330.92, -1568710569.064, 1308365056.934, 46063324.509, -51168046.728, -492092278.675, 1057964312.129, -611457823.347, -1897982922.214, 1827516258.855, 619396021.447, 345104317.884, 1891358567.045, -770204612.36, -1694253336.537],[-562295926.573, 1164281301.266, -1745384356.696, 1945080480.892, 657015873.698, -2132401487.955, 386160256.427, 1033738523.342, 1138618162.47, 1842820940.783, 1188259009.735, 586580124.669, -536141632.452, -140121516.594, 684845961.508, -603301088.91, 1844820569.599, 84213537.651, 979228075.678, 1823987404.448]]"
