inputName,size
11,4
19,6
12,24
38,32
81,12
5,26
40,27
70,2
23,19
72,32
79,12
78,19
87,15
6,8
68,12
69,3
1,24
45,22
33,17
15,24
93,22
24,18
25,32
26,13
48,5
71,11
76,5
7,22
50,13
22,23
4,14
32,8
77,2
91,19
42,16
13,8
41,19
55,29
31,28
66,6
65,11
62,11
21,8
95,6
84,20
58,21
64,8
83,8
94,22
0,15
99,7
96,24
67,12
61,31
43,6
2,4
54,31
30,29
59,12
85,14
74,10
90,31
18,25
52,8
44,17
17,9
36,6
49,9
86,27
37,20
56,21
63,9
35,15
97,20
75,15
57,31
88,16
10,15
53,18
8,4
39,14
47,18
60,28
89,25
51,8
14,10
28,3
16,25
34,10
82,11
46,8
27,2
20,16
9,2
92,31
3,30
98,32
29,27
80,8
73,26
