inputName,size
11,7
19,9
12,4
38,6
81,6
5,7
40,4
70,8
23,6
72,4
79,3
78,8
87,4
6,2
68,7
69,4
1,5
45,6
33,7
15,3
93,4
24,9
25,9
26,2
48,5
71,4
76,7
7,7
50,3
22,3
4,6
32,4
77,9
91,8
42,2
13,9
41,9
55,5
31,6
66,5
65,6
62,4
21,8
95,9
84,3
58,2
64,4
83,2
94,4
0,3
99,4
96,8
67,4
61,9
43,7
2,7
54,9
30,5
59,4
85,3
74,2
90,8
18,9
52,2
44,9
17,6
36,6
49,4
86,6
37,7
56,8
63,6
35,4
97,6
75,8
57,7
88,9
10,3
53,8
8,7
39,8
47,4
60,9
89,4
51,8
14,2
28,7
16,9
34,8
82,4
46,3
27,6
20,4
9,8
92,7
3,8
98,7
29,6
80,4
73,5
