inputName,size,a[size]
values_11,9,"{18113, 421, -2336, -22762, 18538, 24631, -16474, 2701, 29682"
values_19,18,"{-14240, -20498, -24013, 15736, -541, -11489, -5458, -11624, -11410, 31598, 19462, -1056, 31369, 32483, 22819, -21671, -16347, 23171"
values_12,28,"{-20655, 31223, -12774, 21610, 10956, -9502, 18120, -17927, -6141, 1549, 21611, 18978, 11746, 31591, 29118, 31527, 12335, -6112, 12314, -1412, 31955, -23063, -22780, -12812, 27463, -6582, -2753, 25549"
values_38,22,"{-28969, -32184, 7838, 25588, -20126, 25870, 19331, -20460, 11441, -26267, -30931, 21712, -1450, 28191, 17298, -25825, 32020, -4149, 25675, 30320, 21566, 29982"
values_81,9,"{-27485, 17387, -7759, 31841, 7891, 5912, -19974, 18270, -10597"
values_5,11,"{5068, -1533, -25674, 23474, -15343, 5165, -1828, -299, -23276, 4815, 19130"
values_40,16,"{-6538, -4290, 3376, -18637, -27851, 27349, -20161, -18707, -13474, 15923, -11985, 23119, 1498, 2420, 22557, -2704"
values_70,16,"{-12603, 4213, -7682, 16504, 7599, -6288, -32088, 2107, -17255, -29312, -28598, -4890, 28458, -13187, 15092, -10044"
values_23,29,"{-36, 21732, 26060, 3583, 18611, 26841, 12370, -1857, -2960, 9334, -14761, 5947, 12811, 26440, -10991, 13503, -13319, 17449, -19043, 23854, -5514, 18497, -28457, 6982, -11655, 16914, -7214, 23179, 27143"
values_72,14,"{25771, 29976, 29637, -22887, 21442, -25859, -15691, -28712, -11213, -12646, -17374, 11131, -26571, 18990"
values_79,7,"{-4140, -31247, -16241, -20579, 31453, 19988, 7878"
values_78,25,"{-9352, 668, 4685, 20459, 7144, -9970, -7646, -10259, 24763, 31758, 17211, -1398, 12090, -7151, -25819, -16157, -8146, 6560, -23559, -10892, -32282, 11374, -20685, 21482, -16774"
values_87,19,"{6189, -26535, 24220, 24187, -18089, 1147, 9611, 31357, 29936, 18252, 25730, -20552, -14164, -2412, 17510, 20705, 30651, 14903, 19543"
values_6,2,"{12499, -13446"
values_68,8,"{-13050, -12930, -420, -15505, -17143, 7963, -11831, -30387"
values_69,9,"{-138, -24733, -31090, 21517, -14821, 8082, -27159, -882, 27272"
values_1,28,"{-1026, -4134, 15935, 23766, -18728, -28582, -21456, -28887, 21581, 24272, -24908, -17807, -26538, -12072, 32199, 10080, -5294, -1906, 10764, -6906, -30775, 11666, -23013, -6314, -9564, -6467, 2283, -10178"
values_45,14,"{-10778, 9883, 1683, 1253, 29307, -15599, -26149, -10672, -3989, -3734, -15084, -10754, -34, 3040"
values_33,26,"{11491, 15517, 5911, -2685, -8935, 32701, -2617, -27971, 21502, 15556, -2109, -8403, 27265, -5526, -2717, -19165, 3870, 16568, -435, -9087, -26410, -7008, 9297, -2263, -24604, -13532"
values_15,21,"{-947, 612, 4739, 10165, 14778, -8991, -19868, -27402, 25210, -26459, 28141, -25817, -24698, 5108, 17907, 12474, 9452, 6350, -26051, -16121, 29691"
values_93,12,"{-4268, -11293, 7676, -12561, 6971, -19826, -14759, -13371, 26745, 22520, 15324, -15822"
values_24,6,"{26249, -17997, -1044, -27201, 2041, -16295"
values_25,26,"{-9620, 14985, 25474, -16126, -3233, 30942, -26375, 3202, 29138, -2175, -12247, 11374, 8240, 30402, 1972, 17600, -12269, -4999, 3373, -18663, 6063, 20485, -7797, -8313, 13348, -7653"
values_26,22,"{-18236, -7385, -23518, -6091, -8470, -12537, 4288, 15075, -24473, 19652, 12606, 20920, 19926, -6606, 17348, -11872, 29366, 1351, 30701, 18106, -31470, -23887"
values_48,9,"{-26935, -1248, 15095, 21085, -3577, 7026, 4312, -1303, -10817"
values_71,15,"{-24860, -22829, -28251, -27759, 7971, -18032, -13059, -14031, 26564, 7341, 283, -32676, -7043, -27000, 14380"
values_76,30,"{-767, 14317, -7592, -15721, -2796, -12062, -13063, 5514, 12752, -2224, -29145, 25949, 7954, -24575, 13151, 28485, -5873, -17313, 26856, -20499, -25669, 14472, -27261, 26415, 21813, -24659, -18999, 28549, 19945, -27451"
values_7,12,"{4099, -11750, 13797, 6342, -17158, 9207, 520, -1393, 27913, 8018, -13382, 17782"
values_50,23,"{-12001, -28340, -14418, 27019, -9494, -74, -13171, -22038, -16387, -23288, -4341, -32755, 12855, 14879, -30274, 23700, -8337, -7322, 32107, 23937, -344, 12691, 21271"
values_22,19,"{28443, 32018, 2825, -18270, 1449, 18690, 7178, 8397, -12610, 32589, 1879, 21932, -17128, -18321, -15710, -16567, -8881, -10067, 30248"
values_4,27,"{10791, -3396, 24122, 30165, -9807, 371, 1692, -3309, 261, 9523, 31641, -2381, 258, -5030, -9844, -24268, -19543, -26971, 20917, 3679, -21, -16966, 13607, 2629, -4434, -31936, -431"
values_32,10,"{-22039, -599, -4835, 14369, -20818, -6817, -11683, 22357, -16071, -22447"
values_77,3,"{-9277, -20264, 22615"
values_91,14,"{-30417, -26698, 26970, -12938, 16016, -15613, -5304, 29065, -18630, -18734, -26342, 30258, -29856, -14266"
values_42,19,"{-26208, -20088, -21264, -21, 20121, 9063, 16801, -10791, 13946, -17154, -1540, -3927, -7887, -30184, 14651, -4405, -27084, 6325, 8643"
values_13,25,"{26044, 14123, -23749, 10356, 27577, -6060, -6271, -15575, -14817, 12944, 31344, 22055, 18502, 17612, 16368, 2103, -12038, 248, -18298, 3516, 29701, 9767, 17849, -25040, -9470"
values_41,14,"{32699, 20194, -2452, 16196, -20755, 13606, 2687, -21034, -1734, -15160, 3924, 24496, 28183, -15858"
values_55,6,"{16888, -6644, 12575, -31220, -1653, 19291"
values_31,27,"{-7711, -8919, 25749, 28725, 18790, -17482, -10813, 18782, 24379, 18516, -24112, -31173, 20649, -25617, -31262, 364, -21858, 8769, -746, 28235, 10547, 26834, -12765, -22599, 4684, -20034, 16639"
values_66,20,"{-12783, -4973, 28575, 14993, -12778, 25117, 488, -25381, 11012, 32295, 1686, 3265, -9639, -19686, -3496, 26138, 31738, 32263, 2834, -15017"
values_65,3,"{12718, -32732, -21151"
values_62,23,"{32663, 11684, 17182, -32762, -10936, -11344, 31810, -1731, -22202, -20743, 19031, 11595, 7281, 19673, -27107, -21310, 14760, -20903, 15520, 24671, -7226, 468, -22131"
values_21,27,"{-10836, -32228, -12388, -27289, 3153, 29010, 24791, -16960, -30210, -4192, -3159, 30823, -11406, -11702, -16199, -20618, -13638, -30809, -12079, 13879, 14368, -20895, 21465, -25320, -26853, -13363, 24059"
values_95,7,"{-170, 16059, 29303, -10455, 17362, -24331, -12829"
values_84,27,"{-8157, 24783, -21813, -17874, -6503, -24532, 26390, 881, -26558, -14141, -20480, 20986, 8761, -8576, -1478, -31940, -23418, -5829, -15726, 31646, 12019, -503, 4531, 1739, -29091, -11727, 23769"
values_58,14,"{5408, 27552, 977, -4424, -1897, 19198, -12108, -355, 31371, 14793, -10897, -24737, -1953, 806"
values_64,21,"{-11697, -9350, 4229, -5667, -16789, 23438, -19922, -17458, -5416, 4924, -18262, -8629, -11600, -1568, -12269, 6091, 15836, 21974, -20429, -18334, 8427"
values_83,31,"{26939, 2438, 21254, 7470, -4220, 21659, 23608, -6204, 1726, 18564, 3848, -25138, -26345, -28857, -8113, 2100, -29006, -18228, 5168, 23269, -24643, -8796, -20695, -18245, -28648, -32096, 29139, 8915, 2248, -5903, -23214"
values_94,26,"{19529, 15836, 9299, 11734, 13736, -16549, -11089, -30471, 23008, -4118, 18105, -12680, 15164, 1622, 8037, -9070, -6746, -25395, 30735, -16022, -10712, -28293, -27958, 13274, 16208, -25783"
values_0,14,"{29103, -13354, 30714, -26830, -1344, 19598, -10382, 12452, 4829, -23096, -23123, -8897, -3505, -13741"
values_99,29,"{-17980, -13241, 26535, 12703, 5445, -19365, 13599, -9713, -25452, 13549, 17072, -14301, 19647, 10015, 28132, -19060, -10061, -3765, 6861, 8773, -7965, 30604, -4814, 2364, -19351, -12978, 18840, -13178, 27047"
values_96,14,"{-29000, 27000, 31488, -8221, -6941, -26168, 25197, 8330, 6855, 21655, 26217, 6910, -28395, -7972"
values_67,22,"{-4705, 25780, 8039, -21586, 19245, 17820, -19952, 27274, -11765, 7133, -12574, 20666, 26616, 22615, -17407, -6927, 18910, 31898, -2813, -18353, 26176, 9660"
values_61,27,"{-7223, 18452, 11556, -14500, -25666, -26818, -16343, 10030, -10747, -23474, -18804, -14021, 28117, 4789, 5611, -9129, -23356, -23628, -32464, 6095, -1664, -28009, -29490, -7252, 20794, -6434, 21274"
values_43,14,"{29116, -28267, -16619, 28049, 31026, -3484, -3788, -4324, -20595, -21880, -13885, -25569, 19094, 15571"
values_2,14,"{-7931, -26707, 15333, -6839, 14906, 13320, -20955, -5733, 25893, -30711, 28742, -11064, -27732, 2314"
values_54,13,"{-31933, -26795, 1164, 6496, 14371, -32040, 21071, -179, 24093, -9861, -26606, -261, 32065"
values_30,31,"{-6272, -24943, 4709, -17862, -14604, 18409, -15275, -3978, -2531, -27052, 6402, 18201, -27059, -21794, -26163, -17732, 31701, -9229, -19112, 7463, 16092, -1899, -13302, 7921, 10817, -8726, 7760, -12067, 1076, 31838, -12514"
values_59,11,"{16338, -5147, -18360, 28739, 14464, -5585, -2731, -7450, 24490, -14500, 15197"
values_85,9,"{14232, 14653, 23549, 10358, -20849, 914, 10633, 2163, 17652"
values_74,12,"{-999, -2950, 13189, 24787, 11462, 6980, -5203, 11987, 16749, -6600, -28417, -22111"
values_90,29,"{-32656, -13999, 24871, -21639, 24775, 14991, -23116, -20454, 8172, 6430, -8776, -1255, -30727, -23460, 29442, 27001, 13512, -3872, 31056, -7233, -4410, 1780, -3609, -23323, -21093, -25962, -26521, 27750, -11376"
values_18,6,"{23504, 6318, -24994, 18347, -8834, -5657"
values_52,6,"{6598, 28282, 25621, 26428, -18805, -7972"
values_44,31,"{20500, -18721, -25250, 23537, -9931, 21787, 31060, -8768, 1564, 28360, -12476, -4263, 6829, -26425, -23917, -27683, -14049, 5948, -8711, 24483, -4623, 26166, -11273, -24880, -4806, -14347, -4763, 13397, -6958, -7701, 32015"
values_17,2,"{12557, 13082"
values_36,17,"{-10611, 15073, 32648, -9864, 3964, 15136, -24978, -24191, 10830, -23450, 7736, 6755, -4410, -13717, 2421, 24706, 2061"
values_49,11,"{200, 2243, -25288, -23354, 19127, 12644, -30260, 19279, -28990, -6155, -12602"
values_86,21,"{5143, -13045, 2447, -23543, 30250, -19585, 536, 3863, 26576, 26335, -26785, 8229, 17919, -29247, 22848, 16204, -27418, -14818, 8626, -30225, -772"
values_37,3,"{-26420, -13078, -20793"
values_56,22,"{7814, -30148, -25816, -26416, -7212, 32459, -29357, -7567, -14826, 12028, 18624, -10475, 11202, -9578, 19475, -10689, -2702, 24013, 1033, -1366, 13116, 21485"
values_63,18,"{32096, -22001, 25733, 13254, -2956, 23689, 5750, 31482, 7802, 8234, -14396, 14238, 2090, -28792, -9819, 9524, -27898, -31998"
values_35,15,"{-11967, 13412, -11498, 26533, 26751, 1025, -15773, -27155, 22200, 16456, 151, 444, -11683, -4840, 3819"
values_97,24,"{-5124, -9953, -26106, 270, 3910, -27392, -22446, -31406, 8285, 24029, 8333, 5456, 5384, -2905, -12765, -24072, 32244, 1359, -6789, -22343, -18166, 10485, 22878, -24627"
values_75,32,"{23017, -20013, -23152, -357, -11519, 14684, 10677, 19494, -9874, -5619, 594, 22386, 13876, -27946, -10260, 11235, 4060, -5972, -5842, 29894, 10645, 27169, -14833, 805, -12075, -29702, -294, 15741, -18414, 30947, 25289, 10554"
values_57,32,"{-31822, 1524, 25878, -22757, -23976, 23844, 30452, -396, -6392, 10159, -22750, 3198, -24890, 15810, -3365, -27964, -12119, -30164, -15600, -11891, -317, 11520, 28444, -18885, -763, 27501, 10852, 29560, -27234, -21050, 21672, -5812"
values_88,16,"{9084, 14750, -420, 15239, 4518, -11420, 19725, -577, 16896, 27542, -11751, -10233, 22937, 17196, 3179, 19855"
values_10,27,"{31770, -23232, -22775, -8587, 12127, -7999, -30066, 22955, 17090, 430, -26124, 20901, 11923, 4404, 6667, -22968, 12002, 4908, -20731, -30483, -28715, 13613, 4897, -31500, 25645, -31397, -12472"
values_53,8,"{22712, 17622, -23560, -14184, 15947, 15637, 26707, -4082"
values_8,2,"{1793, -28241"
values_39,6,"{-18598, 15409, -25074, -9455, 8378, -22850"
values_47,22,"{14621, -7706, 31488, 32578, -2140, 4153, -16216, -32267, 19525, -29547, -13591, 16237, 7695, 24160, -8467, 11579, -1990, 2349, 2496, 5315, -25940, -8582"
values_60,19,"{16541, 31683, -19517, -16476, -5157, -1665, 17160, 12037, 18087, 29860, -18154, -14538, -3716, 9335, -25325, 22097, -9202, -16643, -28239"
values_89,31,"{-32714, 17772, -11429, -18748, 30533, 14317, -328, 23921, -22155, 16026, 17548, 7264, -20378, -4292, -185, -10379, -29882, 26903, 29367, 18392, -5736, -9811, 10697, -9037, -16645, 1350, -30983, 29857, 23977, -24514, 17330"
values_51,4,"{21502, 2981, 31874, -4116"
values_14,17,"{-2223, -8731, 143, -21902, 4464, -4174, 27159, -15073, 15400, -18416, 28706, -8123, 22446, -4456, -10266, 9300, -14641"
values_28,16,"{2182, -19204, 6296, 31066, -15744, 31462, 23146, -15174, -9844, -11012, 15872, 15564, -22786, -19182, 4718, 5501"
values_16,21,"{23722, 23790, 28736, 25101, -225, 21696, 31105, -211, -27816, 30855, -14542, -30230, 3988, -30591, 11854, 17080, 1327, 5594, -2357, 15826, 3191"
values_34,20,"{-8472, 16422, 9206, -7593, -22995, -18197, 30292, 20242, 370, 7799, 5076, 23684, -8912, -9650, 23099, -22574, 6691, 2033, -2261, 21753"
values_82,12,"{1945, 18043, -9857, 18589, 888, -30344, -29652, 18058, 22320, 7218, -9687, 12609"
values_46,30,"{24104, 9551, -2367, -24476, 23417, -17783, -22346, -25551, 562, -20589, 27895, 26102, -5512, -7413, 24184, 25216, 2, 29783, 492, 5552, 28997, 9001, 13151, 11324, -20027, -25047, -29321, -6446, -6260, -25929"
values_27,18,"{-8808, 23101, -19222, 12715, -4964, -23101, -7518, 8972, 19472, 11097, -30910, -4916, 25521, -28756, -14465, 15442, -21185, -8071"
values_20,2,"{24731, -31384"
values_9,14,"{20470, 6732, 28754, -15754, 15059, 24428, 27575, -19096, 11800, -26080, -10669, 21250, -21395, 23502"
