inputName,size
11,4
19,10
12,6
38,31
81,5
5,7
40,24
70,2
23,23
72,30
79,13
78,25
87,8
6,24
68,7
69,31
1,24
45,25
33,30
15,22
93,26
24,27
25,32
26,27
48,13
71,2
76,3
7,30
50,14
22,24
4,28
32,2
77,11
91,8
42,7
13,2
41,16
55,4
31,15
66,3
65,2
62,21
21,24
95,30
84,32
58,2
64,17
83,23
94,19
0,10
99,13
96,30
67,10
61,6
43,6
2,27
54,27
30,11
59,14
85,22
74,14
90,9
18,6
52,24
44,25
17,27
36,25
49,11
86,8
37,17
56,7
63,30
35,22
97,3
75,18
57,17
88,27
10,27
53,9
8,13
39,13
47,20
60,14
89,18
51,22
14,10
28,14
16,32
34,28
82,22
46,3
27,27
20,17
9,15
92,14
3,20
98,25
29,32
80,6
73,4
