inputName,size
11,26
19,28
12,13
38,6
81,30
5,20
40,18
70,10
23,7
72,15
79,20
78,29
87,21
6,6
68,27
69,32
1,9
45,21
33,8
15,16
93,16
24,17
25,3
26,5
48,23
71,28
76,6
7,32
50,22
22,13
4,29
32,30
77,8
91,13
42,29
13,4
41,2
55,25
31,10
66,11
65,13
62,13
21,17
95,2
84,16
58,27
64,14
83,18
94,15
0,2
99,5
96,20
67,21
61,25
43,18
2,9
54,26
30,27
59,18
85,17
74,14
90,6
18,13
52,5
44,13
17,9
36,17
49,16
86,31
37,28
56,32
63,32
35,29
97,27
75,21
57,22
88,3
10,2
53,22
8,27
39,11
47,25
60,25
89,28
51,30
14,5
28,17
16,15
34,8
82,25
46,10
27,22
20,15
9,7
92,25
3,28
98,6
29,9
80,19
73,24
