inputName,size
11,4
19,25
12,11
38,17
81,31
5,31
40,24
70,30
23,25
72,8
79,8
78,7
87,7
6,9
68,15
69,29
1,2
45,14
33,19
15,30
93,13
24,2
25,7
26,23
48,3
71,17
76,32
7,24
50,28
22,11
4,4
32,15
77,31
91,18
42,31
13,11
41,24
55,2
31,11
66,8
65,9
62,20
21,6
95,28
84,20
58,31
64,7
83,16
94,14
0,5
99,29
96,13
67,6
61,32
43,21
2,15
54,16
30,4
59,16
85,29
74,4
90,26
18,10
52,29
44,9
17,3
36,24
49,18
86,31
37,9
56,19
63,8
35,11
97,18
75,28
57,32
88,17
10,7
53,3
8,14
39,26
47,16
60,27
89,8
51,12
14,3
28,17
16,9
34,23
82,28
46,8
27,11
20,6
9,30
92,27
3,17
98,15
29,21
80,12
73,13
