inputName,size
11,19
19,23
12,31
38,10
81,27
5,3
40,18
70,32
23,23
72,3
79,22
78,25
87,21
6,21
68,2
69,32
1,29
45,27
33,18
15,23
93,16
24,18
25,8
26,8
48,13
71,10
76,17
7,5
50,15
22,28
4,29
32,28
77,29
91,2
42,7
13,28
41,18
55,11
31,31
66,15
65,17
62,22
21,26
95,8
84,24
58,10
64,6
83,20
94,23
0,27
99,21
96,24
67,13
61,32
43,6
2,17
54,18
30,28
59,28
85,16
74,23
90,25
18,31
52,10
44,10
17,4
36,31
49,8
86,19
37,12
56,31
63,14
35,9
97,22
75,23
57,29
88,6
10,13
53,22
8,31
39,24
47,4
60,32
89,15
51,29
14,10
28,7
16,28
34,29
82,12
46,27
27,16
20,30
9,9
92,22
3,19
98,29
29,4
80,31
73,22
