inputName,size
11,8
19,19
12,32
38,23
81,2
5,25
40,17
70,15
23,22
72,12
79,13
78,18
87,10
6,11
68,30
69,31
1,23
45,2
33,13
15,16
93,18
24,11
25,16
26,11
48,9
71,20
76,26
7,13
50,12
22,12
4,22
32,4
77,32
91,8
42,16
13,10
41,29
55,4
31,16
66,17
65,14
62,15
21,16
95,19
84,11
58,12
64,11
83,18
94,18
0,23
99,21
96,5
67,11
61,24
43,15
2,2
54,31
30,26
59,7
85,20
74,23
90,4
18,16
52,7
44,15
17,13
36,2
49,16
86,8
37,26
56,4
63,19
35,7
97,22
75,13
57,30
88,8
10,13
53,32
8,30
39,31
47,17
60,12
89,5
51,29
14,19
28,17
16,11
34,16
82,19
46,11
27,26
20,32
9,23
92,8
3,2
98,9
29,28
80,12
73,4
