inputName,size
11,7
19,32
12,12
38,14
81,11
5,25
40,13
70,11
23,29
72,32
79,27
78,9
87,18
6,29
68,9
69,11
1,6
45,19
33,27
15,17
93,28
24,26
25,31
26,31
48,18
71,25
76,18
7,2
50,17
22,32
4,3
32,14
77,10
91,27
42,6
13,28
41,13
55,21
31,15
66,27
65,28
62,21
21,7
95,7
84,26
58,17
64,9
83,6
94,26
0,12
99,17
96,24
67,10
61,6
43,25
2,10
54,31
30,9
59,22
85,30
74,28
90,3
18,13
52,5
44,9
17,18
36,14
49,22
86,12
37,11
56,13
63,10
35,9
97,10
75,9
57,9
88,25
10,13
53,12
8,11
39,5
47,18
60,11
89,20
51,23
14,4
28,8
16,29
34,11
82,25
46,13
27,30
20,5
9,16
92,3
3,16
98,7
29,4
80,6
73,26
