inputName,size
11,25
19,5
12,32
38,19
81,14
5,6
40,30
70,7
23,15
72,24
79,22
78,22
87,32
6,9
68,4
69,9
1,22
45,13
33,29
15,11
93,7
24,11
25,17
26,27
48,2
71,18
76,14
7,11
50,25
22,10
4,19
32,11
77,5
91,17
42,19
13,32
41,15
55,5
31,22
66,6
65,14
62,20
21,27
95,25
84,32
58,9
64,21
83,2
94,17
0,28
99,24
96,13
67,20
61,9
43,20
2,31
54,25
30,5
59,2
85,31
74,2
90,19
18,2
52,6
44,2
17,13
36,5
49,16
86,16
37,23
56,9
63,27
35,24
97,30
75,6
57,5
88,20
10,16
53,18
8,30
39,22
47,15
60,31
89,32
51,27
14,18
28,8
16,13
34,28
82,17
46,31
27,7
20,19
9,19
92,3
3,27
98,9
29,31
80,17
73,19
