inputName,m,n
11,399198077,534374230
19,399198077,956847906
12,399198077,2034351863
38,689110030,761141052
81,1608774862,534374230
5,591473378,1866348516
40,1374651232,1578527445
70,1466427639,1578527445
23,665719268,846246069
72,1466427639,2034351863
79,1466427639,956847906
78,1466427639,761141052
87,1608774862,1471130321
6,591473378,1829638025
68,1490357571,761141052
69,1490357571,956847906
1,591473378,534374230
45,1374651232,1866348516
33,689110030,846246069
15,399198077,1866348516
93,627084166,846246069
24,665719268,1649144919
25,665719268,1866348516
26,665719268,1829638025
48,1374651232,761141052
71,1466427639,534374230
76,1466427639,1829638025
7,591473378,1471130321
50,555863579,1578527445
22,665719268,2034351863
4,591473378,1649144919
32,689110030,2034351863
77,1466427639,1471130321
91,627084166,534374230
42,1374651232,2034351863
13,399198077,846246069
41,1374651232,534374230
55,555863579,1866348516
31,689110030,534374230
66,1490357571,1829638025
65,1490357571,1866348516
62,1490357571,2034351863
21,665719268,534374230
95,627084166,1866348516
84,1608774862,1649144919
58,555863579,761141052
64,1490357571,1649144919
83,1608774862,846246069
94,627084166,1649144919
0,591473378,1578527445
99,627084166,956847906
96,627084166,1829638025
67,1490357571,1471130321
61,1490357571,534374230
43,1374651232,846246069
2,591473378,2034351863
54,555863579,1649144919
30,689110030,1578527445
59,555863579,956847906
85,1608774862,1866348516
74,1466427639,1649144919
90,627084166,1578527445
18,399198077,761141052
52,555863579,2034351863
44,1374651232,1649144919
17,399198077,1471130321
36,689110030,1829638025
49,1374651232,956847906
86,1608774862,1829638025
37,689110030,1471130321
56,555863579,1829638025
63,1490357571,846246069
35,689110030,1866348516
97,627084166,1471130321
75,1466427639,1866348516
57,555863579,1471130321
88,1608774862,761141052
10,399198077,1578527445
53,555863579,846246069
8,591473378,761141052
39,689110030,956847906
47,1374651232,1471130321
60,1490357571,1578527445
89,1608774862,956847906
51,555863579,534374230
14,399198077,1649144919
28,665719268,761141052
16,399198077,1829638025
34,689110030,1649144919
82,1608774862,2034351863
46,1374651232,1829638025
27,665719268,1471130321
20,665719268,1578527445
9,591473378,956847906
92,627084166,2034351863
3,591473378,846246069
98,627084166,761141052
29,665719268,956847906
80,1608774862,1578527445
73,1466427639,846246069
