inputName,size
11,28
19,28
12,28
38,4
81,31
5,7
40,15
70,5
23,14
72,5
79,5
78,5
87,31
6,7
68,8
69,8
1,7
45,15
33,4
15,28
93,15
24,14
25,14
26,14
48,15
71,5
76,5
7,7
50,10
22,14
4,7
32,4
77,5
91,15
42,15
13,28
41,15
55,10
31,4
66,8
65,8
62,8
21,14
95,15
84,31
58,10
64,8
83,31
94,15
0,7
99,15
96,15
67,8
61,8
43,15
2,7
54,10
30,4
59,10
85,31
74,5
90,15
18,28
52,10
44,15
17,28
36,4
49,15
86,31
37,4
56,10
63,8
35,4
97,15
75,5
57,10
88,31
10,28
53,10
8,7
39,4
47,15
60,8
89,31
51,10
14,28
28,14
16,28
34,4
82,31
46,15
27,14
20,14
9,7
92,15
3,7
98,15
29,14
80,31
73,5
