inputName,size
11,21
19,21
12,21
38,27
81,16
5,22
40,5
70,29
23,19
72,29
79,29
78,29
87,16
6,22
68,25
69,25
1,22
45,5
33,27
15,21
93,17
24,19
25,19
26,19
48,5
71,29
76,29
7,22
50,9
22,19
4,22
32,27
77,29
91,17
42,5
13,21
41,5
55,9
31,27
66,25
65,25
62,25
21,19
95,17
84,16
58,9
64,25
83,16
94,17
0,22
99,17
96,17
67,25
61,25
43,5
2,22
54,9
30,27
59,9
85,16
74,29
90,17
18,21
52,9
44,5
17,21
36,27
49,5
86,16
37,27
56,9
63,25
35,27
97,17
75,29
57,9
88,16
10,21
53,9
8,22
39,27
47,5
60,25
89,16
51,9
14,21
28,19
16,21
34,27
82,16
46,5
27,19
20,19
9,22
92,17
3,22
98,17
29,19
80,16
73,29
