inputName,size
11,9
19,9
12,9
38,4
81,20
5,4
40,7
70,9
23,8
72,9
79,9
78,9
87,20
6,4
68,10
69,10
1,4
45,7
33,4
15,9
93,14
24,8
25,8
26,8
48,7
71,9
76,9
7,4
50,19
22,8
4,4
32,4
77,9
91,14
42,7
13,9
41,7
55,19
31,4
66,10
65,10
62,10
21,8
95,14
84,20
58,19
64,10
83,20
94,14
0,4
99,14
96,14
67,10
61,10
43,7
2,4
54,19
30,4
59,19
85,20
74,9
90,14
18,9
52,19
44,7
17,9
36,4
49,7
86,20
37,4
56,19
63,10
35,4
97,14
75,9
57,19
88,20
10,9
53,19
8,4
39,4
47,7
60,10
89,20
51,19
14,9
28,8
16,9
34,4
82,20
46,7
27,8
20,8
9,4
92,14
3,4
98,14
29,8
80,20
73,9
