inputName,size
11,3
19,3
12,7
38,6
81,11
5,23
40,11
70,9
23,11
72,8
79,22
78,24
87,8
6,27
68,25
69,30
1,13
45,7
33,11
15,28
93,18
24,31
25,17
26,2
48,10
71,2
76,24
7,15
50,18
22,20
4,26
32,30
77,6
91,25
42,3
13,21
41,27
55,8
31,15
66,27
65,30
62,16
21,12
95,20
84,19
58,15
64,20
83,32
94,23
0,6
99,13
96,27
67,31
61,27
43,21
2,28
54,10
30,23
59,2
85,19
74,6
90,30
18,6
52,30
44,4
17,14
36,10
49,7
86,12
37,6
56,25
63,23
35,13
97,31
75,19
57,30
88,32
10,14
53,27
8,30
39,16
47,27
60,24
89,2
51,32
14,30
28,5
16,25
34,12
82,9
46,29
27,15
20,17
9,4
92,10
3,21
98,20
29,9
80,10
73,8
