inputName,size
11,21
19,21
12,12
38,24
81,25
5,19
40,25
70,22
23,32
72,23
79,15
78,12
87,21
6,20
68,10
69,17
1,6
45,4
33,15
15,7
93,25
24,23
25,31
26,28
48,19
71,32
76,24
7,12
50,5
22,3
4,32
32,10
77,12
91,19
42,5
13,17
41,19
55,30
31,18
66,25
65,19
62,21
21,9
95,8
84,14
58,32
64,2
83,6
94,2
0,31
99,32
96,27
67,12
61,8
43,14
2,29
54,7
30,6
59,19
85,31
74,17
90,9
18,3
52,30
44,20
17,21
36,29
49,8
86,31
37,15
56,13
63,6
35,21
97,21
75,21
57,31
88,26
10,6
53,15
8,10
39,30
47,20
60,31
89,14
51,28
14,27
28,26
16,5
34,18
82,9
46,15
27,19
20,22
9,6
92,22
3,29
98,12
29,6
80,14
73,10
