inputName,size,a[size]
values_11,6,"{-11881, -483, -25651, 2965, -19783, 25949"
values_19,32,"{28969, -8777, -22433, -11228, 32018, -31931, 26442, 6522, -20784, 4469, -23918, -31613, 7066, 27519, 24070, -11357, 288, 7112, -29511, -20795, 32415, 23513, -27060, -6686, 32479, 9386, 20053, -16736, -6121, 16085, -32081, -30011"
values_12,15,"{5046, 1982, 29148, -4907, 20649, 27659, 32734, 11438, 395, -19112, -31925, -20926, -7062, -8412, 21023"
values_38,16,"{-20808, -2396, 23417, 18726, 21101, -29896, 22617, 10064, 12724, -21173, -7079, 25793, 31382, -5914, 21103, 8"
values_81,8,"{21299, -17551, 1930, 22564, -18290, -19629, -30328, -20630"
values_5,12,"{20761, -22007, -28818, -9117, -10361, -31448, 9932, -24285, -16489, 24112, -26160, 23024"
values_40,25,"{20253, 29440, 28214, 26146, -1531, -2177, 8141, -8448, -16690, 14805, -17523, 20601, 4394, -30349, -30903, -24676, 12834, 21353, -19672, -17155, 25471, 26559, -13446, 6115, 31097"
values_70,19,"{9025, -12001, 11158, -13049, 7550, -27631, 18097, 10279, -13853, 23974, -4189, -4481, -10161, 11646, 3673, 18846, 30703, 28309, -21102"
values_23,30,"{27217, 18012, -11421, 1740, 16036, -21875, 27362, 14804, -11946, 29436, -268, 21811, -7709, 14806, 17277, -23288, 2642, -19181, 28619, 28898, 31601, -8339, -1400, -6347, 9072, -13967, 24656, -7966, 3119, 10964"
values_72,20,"{-8363, 11314, 31043, 7689, 23279, 24661, 19294, -5078, 11359, -14266, 23214, 22023, -9628, 3062, 18197, -21361, -19655, -32412, 4144, -23322"
values_79,23,"{-28251, -226, 26225, 855, -27287, 20909, -23482, 32183, 21047, -4840, -16954, -30611, -14217, -24723, 14923, 16823, 21838, -14434, 14852, 16286, 25107, 4427, -14263"
values_78,11,"{-3501, -9062, 8977, -16694, -26532, -2460, -21257, 29018, 32270, -7568, -17560"
values_87,11,"{32392, 21314, -18684, 10833, -22147, -9150, -26020, -9694, -23799, -5833, 26502"
values_6,10,"{-30375, -27495, -18934, 9581, 2121, 27463, 29133, 8969, -29617, -3988"
values_68,25,"{20386, -9621, 20610, 13925, 25280, 18350, 7662, -26418, -27943, 885, -21188, 25008, 16547, -29719, 10146, -18673, 27146, -22464, -12833, -28491, 26890, -27692, -12206, 23850, 4419"
values_69,2,"{-9273, 5076"
values_1,8,"{608, -28945, -10825, 26021, -11285, 28022, 31252, 26249"
values_45,32,"{-10572, 3413, -11092, -19874, 29169, -29720, 30162, -1262, 12805, 24008, -20485, -10664, -20263, 17789, 3735, -6981, -7544, -27570, 7921, -126, -9503, -40, 9931, 30038, -22083, 14110, 25694, 27372, -9, 17841, -21547, -21851"
values_33,11,"{24948, -17072, 11618, -25365, -2634, 18628, 15237, 18899, -917, -23716, 32463"
values_15,31,"{-4019, -28839, -24667, -18575, -18996, 7316, 16936, 29983, 21044, -22506, 21954, 24935, -31409, 19262, -19859, 32302, 31705, -7621, -16729, 6159, -30440, 22191, 25797, 22540, -14209, 31155, -10590, -17399, 11535, 19273, -25523"
values_93,21,"{-23846, -306, 11868, 8074, -17919, -7484, 16840, 15401, 8653, -1107, 17292, -32241, -31046, -22149, 30538, -3236, -19400, -20273, -3736, -16942, 28499"
values_24,29,"{5497, 23690, -32606, 22363, -17363, -10786, 7991, 14204, 11189, 7655, 12759, -11288, -7892, 27365, -1385, -23394, 8434, 23831, -17240, 30910, -25240, 11397, -7035, -21074, -29804, -31576, 9139, 8247, -29733"
values_25,12,"{-5847, 21916, 21108, -131, 15477, 17757, -8702, -32091, 28238, -4440, 22521, 28285"
values_26,31,"{27793, -24048, 14885, -7758, 8076, 29217, 9281, 24002, 15448, -18079, -15855, 14741, 16720, -26419, -3320, -16885, -15264, -28503, -13458, 21086, 22901, -4233, -13767, -6812, 25276, -7491, -21792, 3520, 23445, -23501, 11762"
values_48,28,"{-24460, 10668, 12371, 2961, 22389, -19512, 8989, 12314, 26910, 4847, 27581, -15312, 28467, 2523, 15703, -21297, 23152, 1490, 27967, 11040, -8350, 4957, 14007, 14517, -24543, -9600, 20138, 21867"
values_71,31,"{-23126, -4500, 31748, -22628, -21815, -29294, -19308, 24455, 27012, 6398, 29671, -10228, -32229, 15895, -18776, -10558, 26365, 28594, -27330, 18789, -13761, 1728, -14446, 16594, 5660, -32257, -28749, -22837, -17654, -9900, -16379"
values_76,28,"{-2630, 17813, 12059, 31966, 2111, 28420, 17226, -20123, 14868, 24802, 32084, 28915, -395, 10892, -26689, 10806, 26971, 30625, 24493, 2574, -1065, 9338, 4715, -28929, 3199, -31193, 22468, -5082"
values_7,18,"{31318, -18151, 14042, 19966, -21667, 18201, -5341, 24035, 26776, -32706, 23351, -25145, -8395, -2887, 30795, -1602, -11941, -14550"
values_50,4,"{-6240, 13891, -13342, -32219"
values_22,19,"{21522, -27351, 8441, 23579, 984, 32010, 4812, 2288, -26834, 12109, 21081, 25890, -8923, -5731, 19052, 32607, 24340, 1176, 15274"
values_4,9,"{19035, -14327, -23766, 15355, -12384, 9216, 19860, 28809, 21829"
values_32,19,"{11108, -21643, 3047, -24950, 16291, 16550, 23000, -13427, -1350, 5572, 18073, 25693, -31631, -19715, 611, -28221, 3874, 16422, -16507"
values_77,2,"{-13305, -24645"
values_91,22,"{-21105, -32505, 8419, -2130, 29618, -16354, 22598, -6428, -5461, -13156, -30805, -1488, 11259, -31195, -21757, -7691, -8152, 10130, -10693, 9806, -24214, -25170"
values_42,13,"{29143, 9872, -17653, 18308, -7190, 17958, -27981, -15589, -5909, 439, 14570, 16262, 16375"
values_13,10,"{10552, -11295, 12914, -2333, -23262, -15422, -20382, 18638, 31456, 15402"
values_41,14,"{5404, -10631, -27235, -7280, 26765, -29003, 31002, 5903, -30048, 8563, -9824, -30281, 24077, -11230"
values_55,8,"{20680, 901, 14066, 10085, 10798, -419, -16729, 25875"
values_31,11,"{-9867, -16751, 13875, -23714, -19992, -25970, -16097, 25985, 26695, -17171, -25847"
values_66,10,"{-29107, 15259, 27266, 5537, 15084, -4023, -12440, -1044, -11208, -11724"
values_65,6,"{-19461, 1003, 26491, -6811, 4980, -28958"
values_62,32,"{-3539, -19247, -25417, 10436, -6668, 4692, -8898, 3153, 16298, -16126, -14313, 26846, -15571, -22134, -27691, 19887, -24045, 14774, -2164, 17703, 5084, -10198, -12793, 3960, 442, 21157, -9477, 20419, 3685, -22766, -4670, -748"
values_21,9,"{9480, 15617, -29132, -24814, -9893, -2252, 1852, 729, 17723"
values_95,17,"{-21085, -12921, -3079, -14068, 23524, -9184, -23825, -14907, -15458, 11806, -22796, 30482, -31590, 7049, 24511, -4383, -12019"
values_84,12,"{-8424, 15125, 30189, 26119, 4277, 1103, 9135, -3881, -5340, 5273, 17017, 980"
values_58,15,"{-27123, -7859, -9570, 20432, -12015, -26786, 28870, 8765, -3388, 30077, -29961, 8333, 25887, 21206, -21371"
