inputName,m,n
values_11,1437749214608355246,821521560043141449
values_19,1437749214608355246,1649345225707518491
values_12,1437749214608355246,3407281856991101132
values_38,6893580248167852573,1314296462963784297
values_81,152222101924936387,821521560043141449
values_5,671815586633344415,8738207603207345841
values_40,6367589930695641810,5121231064233687940
values_70,1259418030315749651,5121231064233687940
values_23,2187650731791007480,6830326140191135940
values_72,1259418030315749651,3407281856991101132
values_79,1259418030315749651,1649345225707518491
values_78,1259418030315749651,1314296462963784297
values_87,152222101924936387,2486943508064186542
values_6,671815586633344415,2076741027443249988
values_68,5984553803904046193,1314296462963784297
values_69,5984553803904046193,1649345225707518491
values_1,671815586633344415,821521560043141449
values_45,6367589930695641810,8738207603207345841
values_33,6893580248167852573,6830326140191135940
values_15,1437749214608355246,8738207603207345841
values_93,2291201160498022253,6830326140191135940
values_24,2187650731791007480,4619438631078763567
values_25,2187650731791007480,8738207603207345841
values_26,2187650731791007480,2076741027443249988
values_48,6367589930695641810,1314296462963784297
values_71,1259418030315749651,821521560043141449
values_76,1259418030315749651,2076741027443249988
values_7,671815586633344415,2486943508064186542
values_50,1669973487049558843,5121231064233687940
values_22,2187650731791007480,3407281856991101132
values_4,671815586633344415,4619438631078763567
values_32,6893580248167852573,3407281856991101132
values_77,1259418030315749651,2486943508064186542
values_91,2291201160498022253,821521560043141449
values_42,6367589930695641810,3407281856991101132
values_13,1437749214608355246,6830326140191135940
values_41,6367589930695641810,821521560043141449
values_55,1669973487049558843,8738207603207345841
values_31,6893580248167852573,821521560043141449
values_66,5984553803904046193,2076741027443249988
values_65,5984553803904046193,8738207603207345841
values_62,5984553803904046193,3407281856991101132
values_21,2187650731791007480,821521560043141449
values_95,2291201160498022253,8738207603207345841
values_84,152222101924936387,4619438631078763567
values_58,1669973487049558843,1314296462963784297
values_64,5984553803904046193,4619438631078763567
values_83,152222101924936387,6830326140191135940
values_94,2291201160498022253,4619438631078763567
values_0,671815586633344415,5121231064233687940
values_99,2291201160498022253,1649345225707518491
values_96,2291201160498022253,2076741027443249988
values_67,5984553803904046193,2486943508064186542
values_61,5984553803904046193,821521560043141449
values_43,6367589930695641810,6830326140191135940
values_2,671815586633344415,3407281856991101132
values_54,1669973487049558843,4619438631078763567
values_30,6893580248167852573,5121231064233687940
values_59,1669973487049558843,1649345225707518491
values_85,152222101924936387,8738207603207345841
values_74,1259418030315749651,4619438631078763567
values_90,2291201160498022253,5121231064233687940
values_18,1437749214608355246,1314296462963784297
values_52,1669973487049558843,3407281856991101132
values_44,6367589930695641810,4619438631078763567
values_17,1437749214608355246,2486943508064186542
values_36,6893580248167852573,2076741027443249988
values_49,6367589930695641810,1649345225707518491
values_86,152222101924936387,2076741027443249988
values_37,6893580248167852573,2486943508064186542
values_56,1669973487049558843,2076741027443249988
values_63,5984553803904046193,6830326140191135940
values_35,6893580248167852573,8738207603207345841
values_97,2291201160498022253,2486943508064186542
values_75,1259418030315749651,8738207603207345841
values_57,1669973487049558843,2486943508064186542
values_88,152222101924936387,1314296462963784297
values_10,1437749214608355246,5121231064233687940
values_53,1669973487049558843,6830326140191135940
values_8,671815586633344415,1314296462963784297
values_39,6893580248167852573,1649345225707518491
values_47,6367589930695641810,2486943508064186542
values_60,5984553803904046193,5121231064233687940
values_89,152222101924936387,1649345225707518491
values_51,1669973487049558843,821521560043141449
values_14,1437749214608355246,4619438631078763567
values_28,2187650731791007480,1314296462963784297
values_16,1437749214608355246,2076741027443249988
values_34,6893580248167852573,4619438631078763567
values_82,152222101924936387,3407281856991101132
values_46,6367589930695641810,2076741027443249988
values_27,2187650731791007480,2486943508064186542
values_20,2187650731791007480,5121231064233687940
values_9,671815586633344415,1649345225707518491
values_92,2291201160498022253,3407281856991101132
values_3,671815586633344415,6830326140191135940
values_98,2291201160498022253,1314296462963784297
values_29,2187650731791007480,1649345225707518491
values_80,152222101924936387,5121231064233687940
values_73,1259418030315749651,6830326140191135940
