inputName,size
11,27
19,27
12,27
38,7
81,27
5,3
40,9
70,17
23,26
72,17
79,17
78,17
87,27
6,3
68,13
69,13
1,3
45,9
33,7
15,27
93,11
24,26
25,26
26,26
48,9
71,17
76,17
7,3
50,20
22,26
4,3
32,7
77,17
91,11
42,9
13,27
41,9
55,20
31,7
66,13
65,13
62,13
21,26
95,11
84,27
58,20
64,13
83,27
94,11
0,3
99,11
96,11
67,13
61,13
43,9
2,3
54,20
30,7
59,20
85,27
74,17
90,11
18,27
52,20
44,9
17,27
36,7
49,9
86,27
37,7
56,20
63,13
35,7
97,11
75,17
57,20
88,27
10,27
53,20
8,3
39,7
47,9
60,13
89,27
51,20
14,27
28,26
16,27
34,7
82,27
46,9
27,26
20,26
9,3
92,11
3,3
98,11
29,26
80,27
73,17
