inputName,size
11,21
19,27
12,18
38,24
81,14
5,8
40,4
70,6
23,2
72,30
79,5
78,9
87,21
6,3
68,26
69,12
1,3
45,20
33,31
15,23
93,19
24,17
25,7
26,2
48,15
71,2
76,2
7,17
50,20
22,15
4,14
32,31
77,30
91,29
42,24
13,15
41,15
55,27
31,20
66,28
65,9
62,25
21,12
95,23
84,15
58,3
64,15
83,26
94,7
0,8
99,9
96,20
67,23
61,29
43,22
2,31
54,10
30,21
59,12
85,6
74,16
90,22
18,29
52,7
44,17
17,27
36,13
49,30
86,18
37,11
56,28
63,11
35,26
97,14
75,25
57,13
88,10
10,24
53,15
8,27
39,15
47,26
60,10
89,26
51,25
14,32
28,31
16,7
34,8
82,21
46,18
27,17
20,8
9,17
92,10
3,18
98,18
29,3
80,16
73,10
