inputName,size,a[size]
values_11,9,"{29310, -9892, 24711, 22298, 31873, 11429, -29348, -19136, -10398"
values_19,23,"{3193, 19215, -32427, -29448, 27613, 24725, 17612, -12058, -19861, 751, -24799, -484, 23128, 22013, -8574, 6141, 32445, 120, 4795, 13572, 4800, -17283, 12296"
values_12,31,"{-18664, -23845, 15877, 18229, 454, -23908, 31879, 13720, -25214, 7880, -7408, -10066, -30108, 27762, -8693, 17655, 11920, 15317, -17597, -24114, -2978, 12972, -15327, -1665, -11088, -6625, -19571, 25769, -26368, 12925, -30340"
values_38,14,"{16880, 27720, 15125, 29638, -1344, 29676, -13060, -16726, 4092, 14989, -27904, -20231, -11890, -21976"
values_81,17,"{32564, -5491, -12104, -26058, 27349, 4121, 24835, 6719, -10814, -9845, 25496, -15121, -16709, -5906, -12981, -19099, 10099"
values_5,31,"{24508, 30654, -3664, 19350, -29448, -17818, 22741, 18740, -24230, 8082, -21706, 14077, 18181, 30727, -20031, -9110, -23163, -4863, 25542, -21077, 2089, -27592, -13464, 18189, 18557, 29094, -8509, 24275, -6898, -30708, 1277"
values_40,22,"{24728, -10528, 12135, 12046, -12727, -19487, -21582, -2823, -8142, 2479, -4601, -1852, -26990, 26110, -28584, 21645, 5822, -30540, 18574, 21683, 13228, -25437"
values_70,13,"{8502, 3832, 20318, 5774, 2874, 15742, -22942, -23200, 24139, -6494, -25552, -18624, -7503"
values_23,17,"{31501, -10700, -7937, -22489, -9460, 724, -19083, -30114, 11874, 20896, 21432, 31549, 19457, 7860, -24509, 25148, -28082"
values_72,27,"{30468, 13962, -18781, -21294, -4573, -3684, 15287, 8301, -23082, -11287, -30722, -19749, 2312, -11480, 785, -9341, 3452, -18490, -14121, -20785, -23608, -30186, 8945, -20448, -16471, -25630, 6516"
values_79,16,"{-3464, -13405, -30426, 16393, -5532, 30063, -504, 28793, 25702, -9951, 16898, -3498, 21244, 31151, -6590, 12703"
values_78,12,"{10790, 21796, -1158, -23612, -11891, -7699, -4005, -22291, -9312, 26946, 28319, 11401"
values_87,19,"{9827, -16428, 29604, 31628, 7883, -26778, -9250, 18929, 17270, -9060, 16175, -22540, -8862, 27871, -363, -292, 24748, 24395, -31540"
values_6,26,"{18600, -4957, -23481, -7977, -9359, -14337, 21739, 20935, -32441, 31102, 29768, -5837, -30451, 25459, 9192, 22417, 13058, -15072, -18846, -9435, 12594, -8542, -2414, 20240, 27875, -10935"
values_68,3,"{-25209, -28920, -10234"
values_69,22,"{9121, -28381, -25541, 18124, -14187, -23268, -23052, 15184, 639, -8332, 26464, 15084, 402, -24572, 26713, 31871, 23956, -32500, -4790, -3912, -10839, -16174"
values_1,2,"{-16752, 21903"
values_45,22,"{-12331, 8250, 20909, -23742, -18458, -14074, -8906, -10705, -13113, 19226, 28228, -17500, 3114, -28109, 20495, 6978, 19619, 13122, -30046, 2050, -4569, -31697"
values_33,3,"{-6570, -8388, -26391"
values_15,15,"{1103, -24582, -24185, -11560, 17520, -1498, 24484, -27455, -7663, -26473, -1422, 20472, 30231, 28575, 16333"
values_93,8,"{-4815, -6319, 10328, -8383, -20017, -11036, -2642, -1393"
values_24,15,"{26164, 17504, 28908, 15608, 28178, 3531, 30071, 3399, -3550, -10841, -32613, 14169, -29073, 18940, 26969"
values_25,8,"{6905, 10873, -20203, -8036, 23294, 28338, 31671, 27760"
values_26,8,"{6600, 30704, 21046, 8426, 2669, -21857, 12122, -7131"
