inputName,size
11,30
19,25
12,25
38,13
81,28
5,30
40,3
70,21
23,25
72,6
79,22
78,6
87,10
6,19
68,7
69,9
1,31
45,12
33,30
15,13
93,18
24,22
25,18
26,7
48,11
71,19
76,23
7,13
50,16
22,18
4,13
32,9
77,15
91,25
42,11
13,18
41,3
55,9
31,7
66,3
65,9
62,26
21,21
95,24
84,22
58,25
64,9
83,2
94,8
0,25
99,15
96,3
67,27
61,18
43,8
2,23
54,27
30,31
59,15
85,17
74,11
90,31
18,24
52,10
44,11
17,2
36,31
49,11
86,9
37,13
56,27
63,12
35,14
97,10
75,8
57,26
88,9
10,15
53,16
8,5
39,17
47,31
60,13
89,5
51,21
14,4
28,3
16,18
34,18
82,15
46,31
27,15
20,4
9,3
92,22
3,3
98,32
29,3
80,8
73,29
