inputName,size,a[size]
values_11,23,"{-21, -24, 83, 115, 4, 89, 69, 5, -100, 65, 29, 71, 29, 110, 8, 97, -54, 69, -112, -1, 84, 22, 5"
values_19,4,"{-30, 56, 114, -127"
values_12,14,"{-127, -93, 101, -106, -30, 111, 69, 110, -72, 104, 34, -20, -77, -96"
values_38,15,"{48, -116, -98, -50, -25, -86, 6, -110, -33, -70, 123, 104, -32, -54, 77"
values_81,27,"{-82, 47, 7, 126, 4, 37, 126, -110, -75, -121, -25, -36, 85, -94, -51, 67, -18, -45, -5, -99, -91, -87, 88, -46, -18, -72, -84"
values_5,8,"{55, 116, 105, 106, -86, -23, -122, -52"
values_40,23,"{124, 3, -108, 53, -80, 105, -90, -108, 19, -111, -127, -24, -69, -28, 34, -54, 100, 105, 34, -67, 24, -52, -96"
values_70,25,"{-18, 114, -60, -84, 42, -22, 51, 2, -115, 33, -118, -56, 33, 22, -28, 102, 31, 49, -30, -83, 112, 85, 102, 20, -99"
values_23,3,"{67, 116, 23"
values_72,22,"{105, 92, 49, 106, 34, -41, -63, -99, -8, 123, -58, -23, 99, -47, -51, 51, -24, 25, -106, 0, 110, 61"
values_79,29,"{26, -33, -48, 111, -59, 50, 29, -20, 108, -102, -32, 113, -117, 41, 127, -86, -45, 40, -18, 20, 108, -15, 101, -1, 10, 51, -73, -67, -124"
values_78,25,"{-97, -65, 82, -56, -89, 21, 108, 65, -60, -67, -27, 6, -48, 39, -69, 123, -54, -78, -72, 15, -20, 90, 51, 92, 107"
values_87,25,"{123, -21, -42, -15, -113, 6, -27, -81, 73, -127, 66, 115, 105, -79, -68, -83, -79, -5, -96, 120, -37, 5, -92, 119, -56"
values_6,13,"{-47, -45, 81, 60, 110, 83, -112, -127, 53, 77, -116, -21, -123"
values_68,19,"{-87, 61, 114, 123, 28, 119, -76, -18, -23, -74, -20, 101, 107, 44, 31, 78, 89, 85, 5"
values_69,14,"{-31, -39, -9, 59, 53, -61, -20, 7, -71, -14, -127, 85, -75, -74"
values_1,32,"{-87, 54, 16, 65, -43, -24, 86, 71, -94, 92, -90, -79, -51, -115, -25, 68, 11, -72, 18, 76, -59, 25, 119, 67, 59, -2, -37, 77, -23, 8, -21, 38"
values_45,2,"{-76, -56"
values_33,26,"{-53, -83, 125, -126, -54, -16, -108, 83, -91, 58, 88, -127, -42, -55, 17, 5, -78, 17, 93, -43, -86, 32, 33, -102, -91, -77"
values_15,15,"{-87, 55, -128, 99, -127, 104, -19, -87, -118, 104, 14, 123, -74, 4, 50"
values_93,9,"{-83, 50, 52, -106, 18, 18, 82, 26, 54"
values_24,17,"{-62, 38, -15, -60, -48, 41, 21, 37, -97, 62, -37, -3, -120, 93, -120, -96, 64"
values_25,13,"{-84, -56, -85, -69, 104, -58, 10, 65, -45, 10, 14, -26, -59"
values_26,8,"{-89, -35, 101, -111, -80, 119, 92, 91"
values_48,22,"{104, 113, 21, -124, -55, 75, -28, 120, 95, -123, 112, -28, 125, -35, 25, 18, 88, 63, 85, 0, -62, -109"
values_71,28,"{117, 40, -120, -76, -83, -26, 110, -86, -73, -110, -117, -11, 63, -128, 64, -41, -53, 121, 44, 31, -87, 8, 102, 96, -96, 23, 65, 5"
values_76,30,"{125, -116, 82, 26, 120, -26, -62, 53, 36, 7, -107, 9, -104, 125, -16, -44, 96, -68, -122, -100, -68, 45, 109, 96, -55, -63, -89, -10, -56, -122"
values_7,31,"{92, 91, 106, 60, 124, -72, -31, 5, 62, 3, -106, 77, -92, 112, -83, 127, -83, 36, -107, 104, 50, 97, -54, -43, 83, -25, 12, -67, 57, -61, -105"
values_50,4,"{-125, -55, 52, -42"
values_22,17,"{-54, 27, -63, 8, -2, -58, -25, -103, 94, -37, 8, 2, 125, 113, -16, 14, -76"
values_4,8,"{100, 103, -25, 11, -32, 74, -105, -25"
values_32,14,"{35, 123, -77, 68, 6, 47, -11, 100, 103, 79, 34, 55, -103, -52"
values_77,25,"{-105, 5, -112, -56, 68, 103, 123, 29, -72, -59, 68, -46, -102, -81, -32, 119, -30, -43, -59, 55, 111, 52, -71, 34, 87"
values_91,24,"{72, -47, -124, -74, 103, -42, 11, 105, 9, -86, -84, 116, -115, -31, -52, 113, -108, -11, -36, 85, 8, -110, 24, 49"
values_42,13,"{-72, -120, -20, -31, -1, -69, 31, 39, -70, 45, 122, -9, -111"
values_13,7,"{49, -57, 35, -125, 22, -38, 36"
values_41,24,"{11, -81, 83, -59, 111, -21, 13, 59, 96, -122, 75, -41, -49, -3, 122, 49, 64, -19, -48, -74, -46, 1, -7, 89"
values_55,20,"{-47, 4, 122, 24, -101, -40, -60, -53, -55, 17, -28, 61, 47, -108, -53, 56, 107, 95, -60, -111"
values_31,6,"{-119, -103, -89, 123, 2, 89"
values_66,9,"{64, 34, 124, -79, -26, -20, -78, 121, -81"
values_65,25,"{-120, -50, 95, -41, 126, 106, 8, 89, -63, -55, -71, -18, -122, -58, 101, -70, -126, 104, -61, 52, 19, 121, 9, 79, -22"
values_62,27,"{-70, -58, 21, -41, -127, 116, -65, 98, -35, 33, 85, -3, 55, -45, 53, 31, 59, -36, -51, -118, 100, -43, -26, -106, -123, -123, -112"
values_21,13,"{72, 96, 26, 125, -101, 118, 78, -28, -61, -55, 75, 90, -87"
values_95,8,"{3, 12, -40, 7, 35, -123, 6, -69"
values_84,4,"{95, -125, 19, 121"
values_58,9,"{-97, 37, 38, 34, 127, -37, 68, 96, 49"
values_64,9,"{-115, -73, -48, 90, 109, -46, 51, -117, 117"
values_83,21,"{-127, 112, -50, -32, 100, 36, -103, 21, 83, 7, 82, 113, 60, 47, 68, -37, -41, 121, -30, 100, 122"
values_94,32,"{46, -6, 75, 39, -66, 19, -77, -42, -22, -113, -14, -34, -75, -49, 75, 95, -23, 8, 70, -102, -14, -60, 28, 38, 7, 89, -70, 19, -82, 98, 18, 18"
values_0,16,"{20, -82, 18, 14, -32, -124, -18, 118, -78, -127, 10, 120, 78, -26, -50, -105"
values_99,4,"{-70, -67, -32, 6"
values_96,25,"{112, 40, 51, 29, -55, -16, 59, -25, -107, -39, 127, -42, 68, -102, -73, 25, 15, 76, 20, 18, 56, 104, -34, -34, 25"
values_67,28,"{-11, -73, 50, 43, -123, 107, 18, -11, 125, 106, 36, 61, 114, -90, 61, -110, -118, 1, -117, 9, -29, 8, -36, 87, -24, 16, -120, -110"
values_61,22,"{-72, -87, 41, 45, 68, -9, 0, 68, -46, 83, 69, -73, 33, 81, 6, 126, -123, 43, -7, 123, -114, 103"
values_43,30,"{-55, 81, 4, -101, 37, -124, -91, -36, 0, -61, 71, 28, 46, 81, 126, 80, 4, 21, -116, 78, 4, -127, -88, -92, 63, -45, 18, -72, 31, -94"
