inputName,n
11,21
19,21
12,21
38,7
81,16
5,26
40,2
70,6
23,6
72,6
79,6
78,6
87,16
6,26
68,24
69,24
1,26
45,2
33,7
15,21
93,6
24,6
25,6
26,6
48,2
71,6
76,6
7,26
50,6
22,6
4,26
32,7
77,6
91,6
42,2
13,21
41,2
55,6
31,7
66,24
65,24
62,24
21,6
95,6
84,16
58,6
64,24
83,16
94,6
0,26
99,6
96,6
67,24
61,24
43,2
2,26
54,6
30,7
59,6
85,16
74,6
90,6
18,21
52,6
44,2
17,21
36,7
49,2
86,16
37,7
56,6
63,24
35,7
97,6
75,6
57,6
88,16
10,21
53,6
8,26
39,7
47,2
60,24
89,16
51,6
14,21
28,6
16,21
34,7
82,16
46,2
27,6
20,6
9,26
92,6
3,26
98,6
29,6
80,16
73,6
