inputName,size
11,2
19,18
12,5
38,13
81,13
5,13
40,2
70,15
23,11
72,18
79,17
78,6
87,6
6,19
68,18
69,12
1,3
45,2
33,12
15,6
93,16
24,7
25,13
26,6
48,2
71,15
76,4
7,8
50,9
22,10
4,3
32,12
77,12
91,17
42,3
13,12
41,7
55,2
31,5
66,9
65,17
62,6
21,10
95,18
84,4
58,13
64,12
83,18
94,3
0,10
99,7
96,4
67,3
61,6
43,5
2,15
54,13
30,3
59,12
85,8
74,7
90,9
18,12
52,3
44,7
17,19
36,9
49,18
86,6
37,17
56,14
63,6
35,19
97,20
75,19
57,7
88,17
10,9
53,16
8,2
39,10
47,7
60,6
89,11
51,3
14,19
28,17
16,5
34,10
82,10
46,14
27,4
20,4
9,15
92,6
3,15
98,11
29,14
80,16
73,10
