11,347,1101,2064,1068,1453,3030,1485,1611,599,2405,2251,3071,3005,1754,1694,1170,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,844,278,1824,2566,518,1812,2008,1219,1373,178,1678,2966,267,2887,1950,2536,2235,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3103,1891,1722,2400,104,661,3073,170,2863,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1292,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1482,1468,1630,3035,1171,2442,1523,985,542,1000,249,1676,858,1862,3240,627,2700,2101,2630,215,662,954,0,0,0,0,0,0,0,0,0,0
5,2288,2991,554,783,2280,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2062,1648,2923,1014,10,1203,2220,2095,1123,3197,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,632,1879,1233,3113,2681,256,3024,1942,1296,2306,203,69,821,2820,1442,536,313,1154,2524,1829,2804,514,2138,2206,2728,1315,1645,0,0,0,0,0
23,44,892,459,2505,933,3105,2955,759,1223,1744,2351,803,2382,2691,1102,2381,449,960,1606,1622,1718,246,1229,956,1181,1867,0,0,0,0,0,0
72,52,247,434,248,2213,1009,1435,2821,2008,358,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2443,1353,224,670,198,66,2896,2306,335,1894,246,2855,618,1523,418,2323,2170,2361,153,3080,3138,1531,0,0,0,0,0,0,0,0,0,0
78,2951,1392,2919,1251,447,1880,2697,2825,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2411,2490,3205,2010,58,3058,2206,135,991,144,37,876,3113,227,1916,825,1732,1295,1642,962,3146,1393,2616,1757,2282,1978,2834,198,2267,443,3270,0
6,1428,2404,66,487,258,3267,1845,660,1192,1659,1144,617,2587,1165,2346,3276,503,353,1398,2286,0,0,0,0,0,0,0,0,0,0,0,0
