inputName,size
11,11
19,8
12,3
38,6
81,7
5,14
40,13
70,11
23,4
72,13
79,9
78,12
87,7
6,10
68,11
69,8
1,15
45,2
33,15
15,6
93,7
24,10
25,4
26,12
48,12
71,4
76,7
7,4
50,13
22,9
4,2
32,11
77,12
91,9
42,10
13,4
41,14
55,2
31,3
66,2
65,4
62,13
21,9
95,14
84,7
58,14
64,6
83,6
94,12
0,6
99,11
96,4
67,13
61,6
43,4
2,11
54,4
30,2
59,13
85,10
74,9
90,10
18,11
52,7
44,6
17,15
36,13
49,5
86,4
37,4
56,2
63,14
35,10
97,14
75,14
57,11
88,8
10,7
53,2
8,10
39,13
47,3
60,15
89,3
51,6
14,7
28,10
16,5
34,11
82,8
46,4
27,7
20,15
9,10
92,8
3,14
98,12
29,4
80,12
73,15
