inputName,m,n
11,6610762656386565009,6628522767989995047
19,6610762656386565009,6540028843865741903
12,6610762656386565009,122636883891476772
38,2795533283915246362,4425941007701677524
81,4441702110942229870,6628522767989995047
5,414695417785215977,1952390456386597890
40,832556539148478106,5159867612906311187
70,7196253238456021005,5159867612906311187
23,6834782869809435477,8265598154417223111
72,7196253238456021005,122636883891476772
79,7196253238456021005,6540028843865741903
78,7196253238456021005,4425941007701677524
87,4441702110942229870,4386101975649976190
6,414695417785215977,4917280063120597149
68,6591937608226843591,4425941007701677524
69,6591937608226843591,6540028843865741903
1,414695417785215977,6628522767989995047
45,832556539148478106,1952390456386597890
33,2795533283915246362,8265598154417223111
15,6610762656386565009,1952390456386597890
93,6739983402923914614,8265598154417223111
24,6834782869809435477,6272752764389562546
25,6834782869809435477,1952390456386597890
26,6834782869809435477,4917280063120597149
48,832556539148478106,4425941007701677524
71,7196253238456021005,6628522767989995047
76,7196253238456021005,4917280063120597149
7,414695417785215977,4386101975649976190
50,810152688766582253,5159867612906311187
22,6834782869809435477,122636883891476772
4,414695417785215977,6272752764389562546
32,2795533283915246362,122636883891476772
77,7196253238456021005,4386101975649976190
91,6739983402923914614,6628522767989995047
42,832556539148478106,122636883891476772
13,6610762656386565009,8265598154417223111
41,832556539148478106,6628522767989995047
55,810152688766582253,1952390456386597890
31,2795533283915246362,6628522767989995047
66,6591937608226843591,4917280063120597149
65,6591937608226843591,1952390456386597890
62,6591937608226843591,122636883891476772
21,6834782869809435477,6628522767989995047
95,6739983402923914614,1952390456386597890
84,4441702110942229870,6272752764389562546
58,810152688766582253,4425941007701677524
64,6591937608226843591,6272752764389562546
83,4441702110942229870,8265598154417223111
94,6739983402923914614,6272752764389562546
0,414695417785215977,5159867612906311187
99,6739983402923914614,6540028843865741903
96,6739983402923914614,4917280063120597149
67,6591937608226843591,4386101975649976190
61,6591937608226843591,6628522767989995047
43,832556539148478106,8265598154417223111
2,414695417785215977,122636883891476772
54,810152688766582253,6272752764389562546
30,2795533283915246362,5159867612906311187
59,810152688766582253,6540028843865741903
85,4441702110942229870,1952390456386597890
74,7196253238456021005,6272752764389562546
90,6739983402923914614,5159867612906311187
18,6610762656386565009,4425941007701677524
52,810152688766582253,122636883891476772
44,832556539148478106,6272752764389562546
17,6610762656386565009,4386101975649976190
36,2795533283915246362,4917280063120597149
49,832556539148478106,6540028843865741903
86,4441702110942229870,4917280063120597149
37,2795533283915246362,4386101975649976190
56,810152688766582253,4917280063120597149
63,6591937608226843591,8265598154417223111
35,2795533283915246362,1952390456386597890
97,6739983402923914614,4386101975649976190
75,7196253238456021005,1952390456386597890
57,810152688766582253,4386101975649976190
88,4441702110942229870,4425941007701677524
10,6610762656386565009,5159867612906311187
53,810152688766582253,8265598154417223111
8,414695417785215977,4425941007701677524
39,2795533283915246362,6540028843865741903
47,832556539148478106,4386101975649976190
60,6591937608226843591,5159867612906311187
89,4441702110942229870,6540028843865741903
51,810152688766582253,6628522767989995047
14,6610762656386565009,6272752764389562546
28,6834782869809435477,4425941007701677524
16,6610762656386565009,4917280063120597149
34,2795533283915246362,6272752764389562546
82,4441702110942229870,122636883891476772
46,832556539148478106,4917280063120597149
27,6834782869809435477,4386101975649976190
20,6834782869809435477,5159867612906311187
9,414695417785215977,6540028843865741903
92,6739983402923914614,122636883891476772
3,414695417785215977,8265598154417223111
98,6739983402923914614,4425941007701677524
29,6834782869809435477,6540028843865741903
80,4441702110942229870,5159867612906311187
73,7196253238456021005,8265598154417223111
