inputName,size
11,26
19,26
12,26
38,30
81,14
5,14
40,4
70,12
23,3
72,12
79,12
78,12
87,14
6,14
68,4
69,4
1,14
45,4
33,30
15,26
93,23
24,3
25,3
26,3
48,4
71,12
76,12
7,14
50,15
22,3
4,14
32,30
77,12
91,23
42,4
13,26
41,4
55,15
31,30
66,4
65,4
62,4
21,3
95,23
84,14
58,15
64,4
83,14
94,23
0,14
99,23
96,23
67,4
61,4
43,4
2,14
54,15
30,30
59,15
85,14
74,12
90,23
18,26
52,15
44,4
17,26
36,30
49,4
86,14
37,30
56,15
63,4
35,30
97,23
75,12
57,15
88,14
10,26
53,15
8,14
39,30
47,4
60,4
89,14
51,15
14,26
28,3
16,26
34,30
82,14
46,4
27,3
20,3
9,14
92,23
3,14
98,23
29,3
80,14
73,12
