inputName,size
11,4
19,15
12,28
38,9
81,13
5,20
40,4
70,4
23,12
72,30
79,28
78,15
87,21
6,2
68,20
69,17
1,22
45,23
33,11
15,26
93,31
24,14
25,10
26,15
48,12
71,26
76,25
7,12
50,17
22,21
4,7
32,27
77,3
91,10
42,19
13,31
41,15
55,12
31,3
66,20
65,28
62,22
21,16
95,22
84,24
58,32
64,23
83,3
94,31
0,21
99,26
96,28
67,29
61,16
43,27
2,26
54,2
30,22
59,23
85,8
74,9
90,11
18,21
52,5
44,31
17,11
36,15
49,8
86,23
37,2
56,7
63,16
35,15
97,26
75,30
57,26
88,4
10,28
53,15
8,32
39,10
47,7
60,29
89,16
51,24
14,8
28,32
16,3
34,14
82,17
46,16
27,27
20,4
9,14
92,7
3,8
98,2
29,3
80,24
73,24
