inputName,size
11,26
19,26
12,26
38,31
81,18
5,30
40,30
70,12
23,7
72,12
79,12
78,12
87,18
6,30
68,25
69,25
1,30
45,30
33,31
15,26
93,21
24,7
25,7
26,7
48,30
71,12
76,12
7,30
50,3
22,7
4,30
32,31
77,12
91,21
42,30
13,26
41,30
55,3
31,31
66,25
65,25
62,25
21,7
95,21
84,18
58,3
64,25
83,18
94,21
0,30
99,21
96,21
67,25
61,25
43,30
2,30
54,3
30,31
59,3
85,18
74,12
90,21
18,26
52,3
44,30
17,26
36,31
49,30
86,18
37,31
56,3
63,25
35,31
97,21
75,12
57,3
88,18
10,26
53,3
8,30
39,31
47,30
60,25
89,18
51,3
14,26
28,7
16,26
34,31
82,18
46,30
27,7
20,7
9,30
92,21
3,30
98,21
29,7
80,18
73,12
