inputName,size
11,6
19,28
12,15
38,6
81,6
5,22
40,22
70,10
23,21
72,23
79,11
78,27
87,27
6,2
68,13
69,10
1,6
45,12
33,24
15,4
93,28
24,15
25,21
26,3
48,21
71,26
76,8
7,20
50,27
22,29
4,29
32,22
77,20
91,28
42,11
13,10
41,20
55,29
31,6
66,22
65,21
62,17
21,22
95,16
84,18
58,18
64,25
83,22
94,22
0,24
99,24
96,29
67,12
61,14
43,2
2,17
54,16
30,3
59,25
85,15
74,11
90,10
18,27
52,3
44,8
17,13
36,25
49,15
86,20
37,24
56,20
63,8
35,26
97,17
75,7
57,18
88,4
10,15
53,11
8,26
39,24
47,28
60,24
89,27
51,3
14,27
28,5
16,17
34,23
82,20
46,6
27,24
20,21
9,13
92,9
3,7
98,2
29,9
80,6
73,14
