inputName,size,a[size][size]
values_11,4,"[[-8558394608682451656, 7860070885587678021, 2424420657363506557, -8310858796022956579],[622148603313174783, 6424222012704943753, 1892230775965059522, -2046130874332031326],[-3651288985811894215, -4630028273396673394, -8696224532284435290, -4178702123094937601],[3184017497703534569, -7866753886460755323, -5068947167187524933, -5586149346953711134]]"
values_19,6,"[[2480509108313144285, -8180564250509889163, -6916184622449057449, 5029340107388570972, 4350454466644750550, 2268199541840213516],[-6119384531615625580, 1920083806686447101, -1160398486628960152, 2363430191273940403, -1180578987390079392, 7513573791937812530],[8672802870781721877, 3914241193731654089, -8161112021575441502, -629584794614753651, 6768145616274068665, 3527804666403295972],[-5433225844330801447, -3585717442022784892, -6989793963932903534, 1244366923186303392, 2527328004083485881, 23269133854945562],[605816190113867615, -980992691316778264, -6772709004799385665, -180855731654473769, -6042972976554940857, 7200177377127680371],[-4379071315138428254, 1792273633436723760, -8403921348345750240, 5722756312847674257, 1569064508155851325, 2795808930696347337]]"
values_12,5,"[[-2306212725659331140, 3305538955426488565, -4804766138408712187, 2903005050846321492, 400153639028001126],[7847709960685779168, -8917120407280990473, 2476444544488073477, 5511080672673851467, -1059905130887014645],[8358221132009507535, 7277101809330748619, 2264854012620827899, -6487361829152521457, 4914321959880630656],[7337403200729027764, -5927416351375531889, -6820750410044907303, -7749066026493462081, 276324574384535496],[6545610266475860629, -8440446129543694077, -6898131298909838488, -5517485758843318745, -4872068524488600935]]"
values_38,6,"[[6592668335941942923, 1497435202525959296, -7780656060045980232, -6015760645824607171, 779525355528243026, 2459067584465078686],[-8745799913781757795, 7086479714184188690, 8237186418003918915, -1246136705903625957, 2315484403425077318, 4639055420429927226],[-8728467891429072582, 3498901488347110202, 7975458605615759545, -2707320957858840165, -6039730473374709265, -8508039801284764392],[193758399676053078, -8093956868446676139, -7400674983938932516, 1082950853803631513, 7180836384471198952, 791246229580942740],[8435791802421441386, -5775888275053321307, 2438373515920918899, 5067688361834072414, 3863640651625083836, -4999311754509237633],[-390077681525321915, 7810422159567947291, 704603768946299401, 404256427549874629, -5524174839927405829, 5243049715796402688]]"
values_81,4,"[[-7056502508227946569, -2181052024799733916, -9091185185531681647, 4962884635754053182],[2952598310639123265, -2457395423314633887, -3219124051241624027, 7976961278256200185],[3818535541207883013, -211209094040025031, -2133206450842348913, -5806579154025586873],[6774132752973804387, 4442302743763663560, 6638619280846751720, -2911761545501297494]]"
values_5,14,"[[-2607096504570945693, 7068413084732890459, -5745483214900549507, -3215666374154454848, 8715675772920459419, 6328929349519117072, 1180425798479012771, -5177934863689653217, 6447338883161242977, 2412444011848968942, -9218467376491608181, -9195393427323066200, 2103650815583515156, 7747401716378953897],[-1934990797165942526, -4812236835989116759, 6489803665434650686, -6396291804086512652, -5221276355536094576, -6210478254163110396, 8963659432884888447, 4541808529692484205, -8019792048683596704, -4399388916715551407, 6781284210020921054, 1210777105335433273, -4886372638284259910, -6057429186040013317],[593220237145418449, -5447759294488694053, 9053223102023923034, 3706520675631693032, -4913284929426061568, 563744965577026382, -134679889915373821, 7628988664269234016, -6057917622831358027, 3092262500103686302, -6337025905641712478, 173471056094290294, -115953525781772626, -8569488812623188874],[-8986461641127989928, 7347593895354367231, 2360973723987646280, -3772053237866821144, -3238937404504106417, 9110113224887688417, 1349017801456973571, 6446410422828137638, 1400143753552301963, 625862483509901068, -448478452876906216, 1125077185493833408, -3342756621284178394, -7285420477260126651],[4097352503135999160, 1736075066646884159, -4361339864037785778, 7748974791862760632, -2126349976052211972, -218750132800187092, -5153636033928360719, -3971384061284632315, 8133977044334833762, -7579612075270463308, 936637232050564741, -8718949892737576996, 7016288897077204213, 5348464239400955116],[8909322242897979338, -8725354542546744887, 6105708756183601983, -3534215537340789934, 5424096778895781696, -1751899182703251314, 5224055444971425768, -3066047137154325005, 4027604710069378290, 1839091949262347929, 5810204942590027019, 3767699941287686212, 607912919126787792, 2368791967355973169],[-8659021673455191837, 5116971766185677574, 3808260958044404644, 5930672467371081075, -6730410828508202379, -5722183326304908279, -1436790666471337096, 2257991414731554071, 227514932909835697, -3894600994057739666, 2394619893898042673, -7450097065284663683, -2771842698189164585, 6759622500662399437],[3915669847337669692, -2104024741267341111, 7799266740797270552, 1972230711247183765, -7267135864872544425, 6812332218575133394, 955360701540712873, -939689004197992763, -1920828681075859318, -6888074210668541806, -2361996181066962840, -1085006935889856028, 1317848389885195961, -1945217005259447405],[-5309334651021203227, 9138794235319322229, -7211913137053812098, 4060791007287645321, 4290821116065088735, -208066602990423948, 2686270021624707010, 678599862561372268, -3809554063834993768, -4995742122346780635, 979431142278140416, -7089404210504890072, 7862539961406355273, -7962538844143912249],[7897887140899515050, -61992268098966856, -2470541048554760484, -8143766625475481843, 3982110350421745181, -7496814958801803503, 6125732782476814919, -7975934685379490803, -5481374178568604135, -3874586704081979135, 3089414032258092418, -9172164350698218864, 8045249895593878056, 3845791762384569132],[-6815347077520243994, -3466673812080603446, -5567898492569464920, -1672776040748021168, 1484356502554381537, -3347115048362749755, -4821358312852543061, 1731556947572634740, -6206409136097067713, 5486113952281303885, 6543611831654577807, -3105796144653491262, -7749499297379781086, 8550997629856307644],[-4489661922037035193, 2859293907620449796, 2395045865948060833, 6250906527262805361, 5792793504352392940, 1301622028554655323, -3961235680130779951, 3336244237721404546, 3027575069973245693, -8784304552786899260, -8328978092048164728, 3287042219296689649, 1735895426819540425, 4764009473883382235],[-300526254529035129, 5770659904325401006, -1605867833518372393, 5164672571596347186, 8202549710011542275, -2536039452411648602, -463949850135254204, 7531482823823240347, -5485188428034061971, 133271830711521310, 1168028598155094712, 148207914462489083, 388569323239450330, -1791004519407726609],[-2491159731570202991, 6345835532174071213, -2706225019430139891, -9078225673307328787, 901108664936451049, 5180332464220329055, -7521168370415211727, 1595709294797641675, -8021945747726078518, 3535849237981888883, -7119115469819029208, 5494551136642203716, -5412543236041837798, 6240758547046456556]]"
values_40,9,"[[9203060492325789670, 4252237471373989910, -6919267274219014421, 3085701557856429136, 9191417891621289428, -2528145808853859372, 4580381476905518153, 716109504866810823, 796163556198829333],[-4614064980324583027, -9051121886023851282, 1585497811250414917, -1352294652518541328, 7509795266607111034, -5114495742082700942, 2487108364274310533, 5474458673465663431, 1460298158352970375],[-1761464634685745811, 6714665535479995951, 8930624511734010897, 5876534969298138419, -5168698243606538311, -4520310377623902936, 5221281396751864607, 4316643346157712237, 7017181759327544493],[-1900056393772610741, 3526171248325010669, 2868094895520928150, 5991496178279182327, -7319972385565775115, -5528733729678541875, 5585022017483297400, -457216196739982155, 3237480470193687099],[-8890813028361603348, 7608195230089551320, 5179835032813488492, -1515548410232330755, -1162457313821643503, -6240225519098176195, -4816025909393225018, 5511031773722281617, 7052314377274608511],[-6387390706099102130, 1629291767304417526, -7491419417928066704, -8998280928571699484, -7804439198593822829, -42805811024820857, -4712556590982487465, 3848990208574405885, 983264757313824149],[-7044209410305222627, -433956032591229007, -128764706149534709, -3950367138800139157, 8872745884310290059, 7925009760225351794, 7879270386346231270, -3515062275406957642, 2186088355643149331],[3924546796744037242, -5914988528420163195, 360657348224046858, 624361806262633906, -7689877597057803641, -4257940005345116937, 761863953342787060, -6595896708867618268, -2839423590084402567],[1286011226901298674, 4319907241994152802, 5868325166788620464, 4113600552449849031, 7564714081442714410, 5651902032172770765, -6846051765083895181, -7721902275203983425, -7734541788957442160]]"
values_70,4,"[[-1165412879259327545, -2009597083701119305, -7142952442865846833, -5114118834152142903],[8319860922754404406, 1112678911573635140, 2990445230441288, 2046370545615442987],[6048891667010553342, -5501798947373674004, -5029608124527745761, -3908990037653266240],[8384230254045949934, -2016776256978615661, -1533447762907332877, -2089165712211534943]]"
values_23,6,"[[4693315722462484974, -4282413502301368468, -4487422193888139762, -7890385179815164820, -9140607548057736768, 4602316343598345493],[579204066651702211, -4434597483336661457, 2445754288394066622, -9034607009342075126, -7441603788223897382, 7086557898484947047],[7401571681518039935, 8982830302087439589, 207196676336370335, -1662679837681682145, -7405350619925472557, 4062778061761239358],[-2798612341074186798, -1059946283703028396, -8023900921761221694, 6436406135994687251, -7022935033445272596, 4974979741184304967],[-5326773888075443282, -8375823230974864223, 1450824063979488389, 3632839203560317273, 7568877081355712046, -2191846210354445570],[4755482224376570426, -7089072898188610470, -8038183690178971593, -4028303729022445612, 7694193924737786165, 5411973155044999070]]"
values_72,2,"[[5688041193421149082, -9061631073318060490],[-2895010018997798220, 115488096239066276]]"
