inputName,size
11,21
19,31
12,16
38,11
81,20
5,17
40,2
70,27
23,3
72,20
79,21
78,5
87,6
6,14
68,10
69,13
1,21
45,31
33,14
15,12
93,5
24,12
25,11
26,11
48,23
71,17
76,32
7,9
50,5
22,6
4,31
32,19
77,2
91,26
42,19
13,5
41,20
55,6
31,25
66,7
65,11
62,9
21,7
95,30
84,31
58,11
64,16
83,16
94,10
0,31
99,11
96,26
67,9
61,11
43,26
2,25
54,28
30,14
59,29
85,4
74,25
90,12
18,13
52,12
44,4
17,11
36,7
49,26
86,30
37,11
56,31
63,10
35,23
97,25
75,20
57,28
88,18
10,23
53,4
8,5
39,13
47,4
60,25
89,28
51,16
14,16
28,16
16,21
34,32
82,3
46,14
27,21
20,18
9,30
92,30
3,31
98,21
29,18
80,15
73,4
