inputName,size
11,19
19,17
12,12
38,10
81,27
5,18
40,7
70,29
23,15
72,24
79,6
78,27
87,15
6,9
68,23
69,11
1,16
45,19
33,11
15,14
93,24
24,21
25,26
26,6
48,15
71,19
76,13
7,16
50,29
22,29
4,6
32,4
77,18
91,17
42,6
13,2
41,15
55,32
31,23
66,11
65,26
62,7
21,22
95,17
84,22
58,12
64,27
83,22
94,18
0,2
99,16
96,21
67,27
61,2
43,22
2,30
54,25
30,8
59,9
85,11
74,23
90,31
18,13
52,23
44,28
17,10
36,25
49,28
86,8
37,10
56,3
63,5
35,26
97,9
75,26
57,13
88,26
10,3
53,3
8,9
39,29
47,18
60,30
89,29
51,3
14,2
28,26
16,2
34,24
82,30
46,21
27,24
20,14
9,32
92,31
3,25
98,28
29,11
80,4
73,31
