inputName,size
11,9
19,24
12,4
38,17
81,17
5,27
40,22
70,7
23,12
72,20
79,15
78,10
87,11
6,6
68,17
69,17
1,25
45,18
33,6
15,29
93,14
24,31
25,14
26,24
48,4
71,22
76,15
7,18
50,9
22,6
4,17
32,28
77,10
91,3
42,17
13,20
41,4
55,7
31,20
66,12
65,20
62,32
21,31
95,26
84,31
58,4
64,23
83,23
94,14
0,19
99,8
96,21
67,8
61,15
43,6
2,14
54,14
30,16
59,10
85,20
74,9
90,16
18,19
52,26
44,28
17,29
36,30
49,22
86,26
37,3
56,18
63,16
35,3
97,27
75,20
57,29
88,4
10,28
53,29
8,13
39,15
47,27
60,18
89,12
51,3
14,29
28,12
16,21
34,32
82,11
46,23
27,10
20,23
9,25
92,11
3,24
98,24
29,14
80,12
73,6
