inputName,size,a[size]
values_11,5,"{12929, 8774, 25004, -13826, -10728"
values_19,8,"{28757, 19860, 27938, -14716, -13147, 13790, -21885, 19246"
values_12,32,"{14497, 4106, -21830, 11655, 18870, 12428, 30463, -30924, 4648, 2492, -1660, 14758, -6853, 25773, -22368, -16552, 13688, 26973, 5423, -8741, -29962, 3193, 23608, -15868, 21599, -20412, -26564, -19693, -3439, 19398, 22421, 1664"
values_38,27,"{30082, 6231, -18388, -27473, 22622, 18715, -11107, 3846, 22202, -474, 30962, 17675, -18485, 18566, 20825, -3042, -4823, 25742, -16538, -1930, -29669, -30099, -768, -2887, -14765, 17912, -8939"
values_81,30,"{32482, 23809, 12538, 2471, -2874, -6627, -19191, 29752, 32444, -28960, 19510, 1596, 16791, -20186, -13042, 15175, -15841, -323, -21344, -16819, -32331, -26149, -9277, 21800, 10135, 23693, 30977, 11131, -31649, 1501"
values_5,4,"{-16368, -6633, 9344, 23087"
values_40,11,"{-9158, -15761, 18626, 18421, -25730, -21569, 28902, 4526, 12279, 1323, -14575"
values_70,15,"{-15715, -8033, -20023, -3958, 29107, -16761, 6826, -10976, 1727, -8221, -17190, -24020, 24781, -19759, 8447"
values_23,31,"{15302, 8743, -27803, 25197, 24938, -5161, 32727, 24774, -30331, 161, 28338, -16877, -25165, -11799, 3951, 16356, -11564, 24536, 14247, -848, 3312, 19104, -32698, 23848, 23247, 29359, -23238, -500, -28442, 16531, 19474"
values_72,7,"{32022, 7050, 9323, 3240, -521, 10976, 24333"
values_79,3,"{2082, 19299, -22691"
values_78,32,"{-8207, -22652, -5636, 31850, 32007, 13676, 29931, 15332, 17938, -13803, -9555, -8050, -32349, 828, -27957, -12635, 22894, 11569, -32373, 28817, -10019, 32523, -29727, -25544, -11782, -599, 4160, 22651, -9346, 14911, 4688, -2952"
values_87,9,"{28626, 3363, 29404, -3646, -15145, 25767, -16946, -9402, 21772"
values_6,14,"{-22601, -11233, 31705, 1958, 22635, -19438, 16705, -21953, -19048, -11937, -30892, -28727, 15695, 20972"
values_68,15,"{-14543, -23282, -1293, 7654, -9785, 15083, -27478, 29936, 21014, 32373, 24787, -6430, -18251, -12275, -17758"
values_69,2,"{19949, 23820"
values_1,14,"{3722, -20900, -14722, 27270, 8326, -24018, -13030, -767, -24773, -15300, -32479, -32363, -8873, 6486"
values_45,27,"{18618, 23241, 19053, 7657, 8442, -16436, 32731, -20178, -16262, 14607, -15373, 9548, -5567, -1948, 7161, -21682, 7682, -28362, 29852, -3309, 12637, 23423, -14177, -2933, 2740, 21860, 20494"
values_33,9,"{16490, -8777, 25699, -3243, -21320, 20793, 17926, 8588, -5117"
values_15,5,"{-3990, -9981, -3500, -14169, 14511"
values_93,17,"{17225, 28469, 6863, 20730, -12547, -29268, 3326, 22955, 886, 11959, 17851, -12048, -30083, 9172, -16156, -32398, -32519"
values_24,23,"{76, 15835, -7493, -698, -4708, -4456, -32492, 16661, -19530, 31983, -22478, 25040, -10596, 13797, 12325, 20716, -16861, -15933, -15275, 30904, 1488, 28341, 1945"
values_25,9,"{-13060, -20977, -9237, 30726, 3498, 7043, -15374, -8892, 7929"
values_26,22,"{27862, -30738, 28597, -16624, 9456, 14625, 19074, -11396, -31947, -6017, 28741, 30218, -3349, -18858, 8753, -17060, 3957, 4841, 30612, 22669, 11182, -3603"
values_48,9,"{-15872, -4994, -16687, 4146, 28898, 32047, -12201, 22671, 29177"
values_71,32,"{-26279, -32275, -32686, -27724, 11326, 29782, -5388, -20826, -26141, -11407, 4403, 28750, -23896, -5708, 25385, 13115, 25004, 29065, 31966, -12626, 6582, -31320, -17271, -4154, 22882, 5825, -12295, 13495, -29963, -10905, 17820, 12883"
values_76,6,"{-4538, -27087, 4333, -10757, 15028, -7888"
values_7,23,"{23583, 15876, -12982, 24385, -1406, 29666, -19701, 9999, 30288, 14983, 18087, 8435, -26936, 15434, 31340, 12593, 21507, 31944, 30848, -7032, 17381, 8317, -6552"
values_50,2,"{153, 30969"
values_22,5,"{-24043, -20080, -14590, 13183, -25353"
values_4,8,"{-31774, 2906, -16730, 25240, -3703, 5715, 19551, -4448"
values_32,23,"{-12493, 18035, 14160, 27549, -10929, 27226, -29037, 8267, -22219, -8841, 19217, -7273, -18290, 27696, 25257, -24374, -17612, -11789, -21860, 23443, -21610, -14941, -18568"
