inputName,size
11,32
19,18
12,5
38,3
81,18
5,9
40,6
70,28
23,2
72,25
79,26
78,3
87,14
6,24
68,2
69,25
1,6
45,5
33,21
15,6
93,6
24,6
25,30
26,28
48,22
71,2
76,23
7,24
50,2
22,18
4,10
32,24
77,32
91,6
42,6
13,17
41,13
55,28
31,24
66,27
65,17
62,11
21,8
95,14
84,30
58,11
64,29
83,22
94,22
0,14
99,31
96,13
67,31
61,15
43,32
2,9
54,9
30,2
59,22
85,10
74,4
90,5
18,7
52,10
44,25
17,22
36,3
49,11
86,4
37,8
56,9
63,23
35,26
97,22
75,30
57,4
88,20
10,21
53,9
8,20
39,5
47,6
60,16
89,6
51,26
14,2
28,22
16,14
34,15
82,2
46,32
27,23
20,7
9,17
92,26
3,9
98,4
29,23
80,29
73,20
