inputName,size
11,10
19,18
12,12
38,21
81,11
5,25
40,8
70,9
23,19
72,19
79,19
78,18
87,19
6,32
68,11
69,32
1,17
45,19
33,11
15,31
93,10
24,3
25,20
26,30
48,7
71,5
76,5
7,16
50,8
22,8
4,15
32,23
77,21
91,15
42,25
13,7
41,18
55,11
31,9
66,26
65,8
62,5
21,17
95,12
84,22
58,9
64,3
83,31
94,14
0,27
99,8
96,32
67,10
61,16
43,20
2,6
54,28
30,12
59,6
85,6
74,28
90,20
18,4
52,15
44,30
17,2
36,12
49,15
86,13
37,9
56,22
63,20
35,6
97,5
75,13
57,15
88,6
10,22
53,18
8,7
39,29
47,31
60,8
89,29
51,4
14,26
28,18
16,27
34,28
82,29
46,30
27,8
20,21
9,19
92,3
3,18
98,29
29,9
80,16
73,2
