inputName,size,a[size]
values_11,17,"{987140397, 613146194, 320120981, 1632955605, 1974449917, -1424675551, 1757126380, 1673931714, -898037868, 1499809713, -1480168914, -1348806931, -1964492051, 1263132986, -706571439, -1835855221, 554522251"
values_19,27,"{-2066578744, 1082380565, -402093101, -1817979787, -671295724, -146584231, -380592423, 1081916837, -1375597503, 1315772223, 703872557, 70337239, 1588446007, 1547606359, -465984147, -876526268, 1140418409, -990898830, 1490863069, 1598843718, -1852122636, 187037105, 803596370, 2128096975, -630190630, -950758278, 661009282"
values_12,26,"{-59551038, 508133878, -1384546956, 1892269874, -2011652029, 1006981365, -1180588991, 1369325497, 674350531, 1064022941, -543932775, -2140783855, 255265994, 2049612411, 117027483, -1637771501, -518238166, 1756152825, 543045907, 963758257, -1412798913, 1018562075, -2014530154, 443323844, -817308052, -509117794"
values_38,26,"{-1783676791, -1690015006, -884344001, 1928341871, -1043534090, 1979691246, 1182702737, 1495922768, 271669254, 371326972, 776553883, -1341637419, -568197745, 654812680, -723147665, -893541812, 723299521, 985103863, 276546599, 124745819, 6971378, 209975680, -1978456088, 1562119065, 1427200520, -955234488"
values_81,5,"{835098160, -911642753, 539156326, 326614310, 1503271599"
values_5,17,"{-212928991, 686597936, 1882769119, -2087877000, -562036598, 139124342, 622312183, -399592645, 1369783662, -1633109768, 585634156, -319665892, -1831542921, -1606639376, 592455587, 1049625514, -727271101"
values_40,5,"{-412425322, 420887255, -45894413, -77206830, -1517186492"
values_70,3,"{1137484431, 629492435, -1898393183"
values_23,7,"{1654580510, -1591416220, 1215462564, -1542409601, -616934251, 105816341, 821981151"
values_72,26,"{1775837421, 673247821, 198588173, 1121780781, -924892409, 1413870673, -2122804225, 525461944, -26976867, 57367583, -468904609, -1804653094, 1401447004, -1226418632, 1721737971, 1750544919, 2008128139, -14972951, 1605387321, 145012742, 755307165, 1688907465, -1127528929, -646771992, 784672922, 1883486542"
values_79,7,"{1047205226, 1011679330, -1618118947, 1467405053, 1582211327, 1682975138, -1093106115"
values_78,29,"{-1735943566, -687337374, -1684668507, 1705438838, 117462025, 389945626, 474571982, -944449060, 1860077055, 1177174577, -1781185560, 1968878482, -1431046329, 1184459964, -542561129, 1017340221, -610564564, -235392975, -1528203421, -1853545012, 901394065, -1298973411, 95820319, 288160846, 524778471, -117187505, 272966852, -414089941, -228547625"
values_87,26,"{-964716066, -577060241, 1299060394, 1812659311, 1592838091, -602211641, 203607058, -1353110807, -1691006438, 1450526458, -330892231, -1652604902, 1507926240, 858876317, -680281712, 1010625033, -1958099377, -462529720, -393996895, -331331045, 1262972007, -511184676, -295465135, 1672657386, -2128083654, -1603002600"
values_6,11,"{1758991471, 1626425767, -79346358, 1610034804, -499700113, 606361467, -1532486015, -286850831, 7221135, 689298614, 267432474"
values_68,3,"{-981339990, 29037448, 2008227608"
values_69,23,"{-968317284, -129091711, 290329604, -1672249916, -318442897, -174075761, -1266070518, -1312328504, 102918023, 37598650, 1170077040, -15168180, 1276684525, 1436941371, 28444580, -658043546, 2026902611, -1528160239, -1054168266, 1744784198, 2104054934, -38439194, -1043393574"
values_1,24,"{352562722, 1215030243, -56968666, 775812935, 120171820, -987841461, -1483913423, 316153882, -1888727766, 1648299116, 149566276, 793101121, -1432246527, 545771771, 1205038686, 1791573796, -779943021, -1080869957, -590221489, -1306847271, 1420998638, 608373707, -1762533309, 513250067"
values_45,11,"{-905223828, -467708248, -1248351339, 1330028718, -359719626, 116062456, -273595688, 178997802, 450013788, -1107027798, 1148661063"
values_33,27,"{658839068, -229382789, 1859703876, -1097628335, -463355389, -1727151042, 1705254265, -5489550, 1467330867, -1775203517, -1734680141, 1117787730, 192705715, -197196380, -466530865, -2124312379, -1867028862, -1603752305, 1211800141, -154492311, 959982450, -1491982334, -813175011, 1059351754, -1198411121, 142595507, -623280473"
values_15,8,"{-642716441, 1206359030, 38144924, -1969707339, 1937575723, -626494761, -1523933184, -1815137634"
values_93,20,"{-1052644498, -1433712066, 2002117053, -1348580919, -324364481, -1255550125, 1666433168, 1164010732, -1729159845, -390305450, 1510098667, -1190444214, 1907312947, 1479412647, 796673710, -2015041393, -254107635, 49687562, 1043203196, 581791255"
values_24,26,"{-1044902515, 1142228530, 196383996, -1247811346, 1067299846, 2091080543, -1509121793, -897975416, 1781653042, 1119464476, -780397531, -104130399, -768765887, 166661342, -1720653410, 1383217673, -1285668473, -830186619, -33061706, -580359707, 1370841470, 435231065, -1284278194, -140691988, -895131578, -598131533"
values_25,14,"{-1388846743, -1284034413, 1834688818, -1892973162, 1101645148, -204542532, -1677573826, 1349927721, -1503208634, 1319899477, 1335602759, 1156606781, -611027645, -1969226109"
values_26,18,"{-1456583487, -1498869304, 1316605634, 1782060454, 20290663, 655764039, -777495648, -670138429, 320245414, -1874880842, -1188917942, -1387579718, 1134098710, -1563456723, 1595126422, -1765662685, -1388346352, -1715490695"
values_48,12,"{-1824829250, -1840700631, -1870738085, -603970990, -1403524390, -1783232966, 382259393, 1431663462, -1961032157, -567999431, 1864512916, -419016095"
values_71,20,"{1688076836, 1111316185, -394665053, -1901252080, 1840542585, -1043708492, -1566615044, 737486838, 1485663503, -1614263477, 1607174919, -533251701, -1221150616, -1305249203, -1259347677, -426197481, -1320855759, 1140537639, -846122524, -560197243"
values_76,19,"{-1965793954, -1024795717, -220863708, -8956179, -868429666, 742833510, 347231506, 975947162, -15942166, -1303372298, -1315669072, 1404167364, 2033624648, 154698812, -877406181, 109163759, -1406357933, 558072425, 1532156818"
values_7,25,"{-583409488, -2071427722, -406333498, 160452947, 1052042398, 1164949472, -1317646998, 811891762, -1321164992, -1007802145, 222585404, -707899284, 1409550497, -1623352021, -1278858555, 249223354, -1245039820, 1666521899, 808172635, 737466506, 1889973159, -1511200147, -598956903, -1591605498, 1989659498"
values_50,15,"{-1462651948, -1847997416, -212057779, 567876940, -57551832, 1696684281, -760984051, -2053245932, -1273836175, -1049405393, -1730415423, -1517652385, 1235077670, -1286247518, 423334089"
values_22,25,"{-1583611687, -1779830900, 922018664, -1945245575, 713424005, 2082551067, 290347377, -154443654, -1459288669, -327703148, -2105551916, 1972462383, -1600832106, 969802792, -1053159352, 2065476414, 1639712771, 1696458928, -55088912, -1382469696, 805446079, -751999429, -1130811734, 1107105235, -1449191589"
values_4,19,"{2024271423, -990957138, -1109274619, 1399859582, 1032799419, 602794339, 958294064, -1156995068, -1486914550, 1214239406, -1857957622, 1404715701, 80826387, -541185361, -424217591, -1200436330, 1760954514, -401605631, -308269194"
values_32,6,"{1753003925, -250875179, 1137637333, 1383760023, -1186570676, 1964752112"
values_77,11,"{743861855, 2045985979, -703340390, 630049656, 1867730589, -1003637317, 985962770, -2072027173, 1094720858, -1129310841, -1539702771"
values_91,9,"{618653598, -83461584, 918226827, 350350527, 2042143073, -1340179164, 826041283, 1385330077, -548791288"
values_42,6,"{1680545687, -1639248665, -1703932094, 1557210560, 853014386, 129283667"
values_13,4,"{1451559952, 1332378126, -1782707851, -2022334919"
values_41,2,"{551995975, -1086331475"
values_55,6,"{610737917, -1529674170, -113830649, -407166060, 518284323, -924063100"
values_31,21,"{-1281118197, 584769483, -1575376938, 914844360, -962702670, -411719841, -815950314, 8435619, -1444636864, 1397677389, 1817607942, 1567286306, 1110721406, -1451027798, -1471673718, 753877759, -2139444766, 516222117, -1134008192, 559005139, -2045865549"
values_66,11,"{-447657065, 1103958220, -833343338, 265367288, -833601937, -1978651283, -1784067636, -1701231490, -514522451, 2106837190, 231831192"
values_65,19,"{2027892604, 448498363, 1818754187, 462120950, 858491789, -1969221099, -74263176, -794257574, 1811622246, -1239919647, 1870164653, -422851055, -1260039168, -1461217088, -71065132, 146097326, -683449992, 878507101, 381459448"
