inputName,size
11,26
19,32
12,31
38,6
81,7
5,26
40,30
70,27
23,13
72,8
79,4
78,29
87,29
6,9
68,14
69,32
1,23
45,21
33,25
15,29
93,19
24,14
25,6
26,5
48,31
71,17
76,12
7,4
50,5
22,29
4,3
32,29
77,12
91,22
42,23
13,18
41,13
55,16
31,19
66,10
65,25
62,28
21,28
95,10
84,26
58,24
64,8
83,28
94,28
0,19
99,7
96,7
67,23
61,25
43,5
2,12
54,4
30,10
59,14
85,23
74,28
90,10
18,23
52,13
44,14
17,4
36,19
49,32
86,31
37,31
56,32
63,26
35,5
97,2
75,20
57,7
88,11
10,19
53,8
8,31
39,29
47,28
60,14
89,18
51,10
14,6
28,21
16,30
34,13
82,28
46,11
27,10
20,12
9,26
92,25
3,9
98,11
29,22
80,21
73,7
