inputName,size
11,22
19,16
12,27
38,14
81,10
5,30
40,20
70,15
23,23
72,28
79,16
78,6
87,23
6,9
68,21
69,25
1,3
45,24
33,22
15,17
93,26
24,15
25,9
26,3
48,13
71,18
76,14
7,29
50,23
22,2
4,19
32,18
77,27
91,3
42,2
13,10
41,13
55,29
31,26
66,24
65,18
62,9
21,23
95,27
84,2
58,18
64,18
83,15
94,8
0,23
99,18
96,21
67,21
61,10
43,14
2,8
54,22
30,12
59,16
85,8
74,21
90,6
18,20
52,18
44,11
17,27
36,12
49,16
86,15
37,29
56,5
63,9
35,9
97,23
75,15
57,26
88,22
10,15
53,23
8,6
39,2
47,13
60,17
89,11
51,4
14,26
28,26
16,28
34,25
82,30
46,5
27,4
20,2
9,6
92,10
3,7
98,4
29,28
80,28
73,7
