inputName,size
11,30
19,15
12,10
38,18
81,16
5,22
40,4
70,13
23,15
72,25
79,10
78,7
87,14
6,10
68,3
69,6
1,13
45,3
33,6
15,21
93,8
24,31
25,14
26,22
48,31
71,25
76,2
7,19
50,21
22,4
4,23
32,22
77,15
91,14
42,14
13,17
41,15
55,7
31,4
66,29
65,2
62,2
21,25
95,3
84,11
58,27
64,14
83,18
94,32
0,4
99,32
96,21
67,27
61,17
43,22
2,25
54,30
30,29
59,13
85,25
74,18
90,10
18,6
52,22
44,17
17,19
36,8
49,24
86,23
37,4
56,30
63,17
35,6
97,31
75,17
57,17
88,11
10,26
53,26
8,14
39,15
47,15
60,10
89,27
51,8
14,28
28,26
16,3
34,17
82,17
46,4
27,7
20,8
9,31
92,25
3,6
98,13
29,11
80,16
73,27
