inputName,size
11,5
19,9
12,27
38,2
81,4
5,12
40,19
70,27
23,21
72,7
79,7
78,24
87,23
6,30
68,7
69,21
1,30
45,29
33,23
15,25
93,25
24,18
25,28
26,2
48,18
71,17
76,5
7,22
50,21
22,11
4,25
32,14
77,30
91,30
42,11
13,14
41,3
55,32
31,23
66,19
65,21
62,15
21,6
95,26
84,23
58,14
64,4
83,5
94,25
0,3
99,15
96,3
67,26
61,5
43,6
2,6
54,14
30,17
59,8
85,18
74,2
90,22
18,9
52,31
44,10
17,16
36,20
49,27
86,10
37,20
56,32
63,13
35,10
97,17
75,16
57,21
88,13
10,21
53,3
8,28
39,11
47,14
60,2
89,18
51,17
14,27
28,26
16,5
34,2
82,32
46,29
27,17
20,10
9,23
92,2
3,13
98,7
29,18
80,32
73,25
