inputName,size
11,22
19,25
12,4
38,10
81,5
5,9
40,26
70,23
23,16
72,8
79,17
78,21
87,8
6,32
68,12
69,5
1,16
45,30
33,11
15,24
93,25
24,32
25,16
26,9
48,11
71,13
76,6
7,12
50,27
22,24
4,24
32,12
77,7
91,30
42,31
13,14
41,2
55,5
31,20
66,4
65,25
62,10
21,9
95,20
84,10
58,3
64,30
83,27
94,3
0,30
99,15
96,6
67,2
61,4
43,19
2,25
54,17
30,4
59,29
85,14
74,9
90,21
18,4
52,23
44,31
17,32
36,21
49,22
86,20
37,19
56,28
63,32
35,25
97,11
75,16
57,27
88,7
10,14
53,32
8,22
39,22
47,5
60,13
89,32
51,13
14,9
28,4
16,2
34,7
82,32
46,28
27,19
20,5
9,18
92,13
3,18
98,19
29,5
80,28
73,28
