inputName,size
11,23
19,23
12,8
38,21
81,19
5,19
40,27
70,20
23,5
72,9
79,9
78,11
87,31
6,20
68,32
69,28
1,26
45,14
33,26
15,29
93,23
24,28
25,13
26,6
48,16
71,15
76,7
7,16
50,17
22,21
4,32
32,23
77,16
91,27
42,10
13,30
41,23
55,15
31,6
66,27
65,20
62,23
21,4
95,18
84,13
58,23
64,2
83,21
94,12
0,19
99,10
96,28
67,9
61,20
43,11
2,6
54,25
30,22
59,19
85,23
74,29
90,23
18,11
52,20
44,22
17,16
36,10
49,18
86,7
37,24
56,32
63,31
35,32
97,2
75,23
57,13
88,9
10,27
53,19
8,22
39,10
47,6
60,28
89,11
51,27
14,25
28,22
16,31
34,28
82,23
46,11
27,32
20,9
9,28
92,9
3,30
98,32
29,17
80,9
73,32
