inputName,size
11,24
19,15
12,32
38,4
81,30
5,9
40,6
70,8
23,7
72,16
79,29
78,13
87,29
6,22
68,17
69,6
1,28
45,2
33,17
15,16
93,21
24,25
25,3
26,23
48,30
71,16
76,28
7,26
50,23
22,17
4,27
32,14
77,13
91,11
42,27
13,27
41,19
55,26
31,29
66,24
65,18
62,18
21,4
95,31
84,26
58,3
64,5
83,13
94,16
0,29
99,8
96,24
67,11
61,29
43,17
2,24
54,3
30,24
59,10
85,20
74,11
90,19
18,8
52,26
44,3
17,18
36,14
49,32
86,10
37,2
56,25
63,32
35,6
97,6
75,8
57,13
88,12
10,15
53,18
8,2
39,12
47,11
60,17
89,17
51,29
14,10
28,4
16,16
34,28
82,27
46,21
27,17
20,12
9,26
92,26
3,17
98,16
29,18
80,20
73,32
