inputName,size
11,7
19,20
12,28
38,3
81,22
5,3
40,25
70,22
23,24
72,4
79,10
78,27
87,2
6,32
68,30
69,32
1,14
45,4
33,14
15,25
93,30
24,20
25,30
26,10
48,17
71,15
76,26
7,7
50,31
22,10
4,25
32,16
77,25
91,7
42,28
13,21
41,32
55,22
31,3
66,12
65,12
62,16
21,25
95,6
84,4
58,31
64,17
83,32
94,5
0,14
99,9
96,32
67,5
61,14
43,32
2,29
54,28
30,5
59,2
85,31
74,8
90,8
18,21
52,11
44,28
17,7
36,16
49,23
86,29
37,24
56,27
63,12
35,27
97,2
75,6
57,29
88,26
10,7
53,16
8,14
39,31
47,30
60,10
89,4
51,23
14,19
28,32
16,25
34,16
82,2
46,23
27,23
20,22
9,10
92,11
3,23
98,3
29,26
80,9
73,16
