inputName,size
11,25
19,24
12,16
38,15
81,17
5,19
40,4
70,19
23,16
72,19
79,16
78,14
87,13
6,20
68,18
69,23
1,2
45,16
33,29
15,20
93,25
24,26
25,14
26,27
48,26
71,27
76,26
7,23
50,14
22,16
4,24
32,17
77,11
91,15
42,13
13,15
41,31
55,15
31,4
66,32
65,24
62,27
21,18
95,26
84,20
58,24
64,9
83,22
94,26
0,22
99,29
96,23
67,21
61,22
43,11
2,17
54,20
30,32
59,14
85,18
74,24
90,24
18,3
52,19
44,27
17,31
36,27
49,28
86,15
37,27
56,6
63,25
35,11
97,20
75,24
57,14
88,19
10,10
53,16
8,27
39,9
47,8
60,29
89,6
51,26
14,11
28,14
16,15
34,29
82,16
46,25
27,18
20,15
9,2
92,25
3,10
98,11
29,10
80,18
73,5
