inputName,size
11,15
19,29
12,31
38,16
81,4
5,26
40,2
70,11
23,27
72,4
79,25
78,13
87,31
6,27
68,24
69,6
1,31
45,18
33,3
15,21
93,3
24,12
25,21
26,30
48,26
71,14
76,19
7,10
50,12
22,5
4,16
32,16
77,2
91,29
42,5
13,9
41,31
55,7
31,6
66,4
65,32
62,30
21,9
95,23
84,9
58,18
64,12
83,25
94,7
0,8
99,28
96,27
67,17
61,12
43,7
2,12
54,2
30,6
59,14
85,24
74,10
90,14
18,24
52,3
44,28
17,31
36,19
49,22
86,25
37,9
56,9
63,14
35,17
97,12
75,18
57,18
88,11
10,2
53,4
8,18
39,12
47,30
60,32
89,17
51,23
14,15
28,16
16,20
34,15
82,32
46,20
27,4
20,6
9,17
92,26
3,3
98,9
29,15
80,16
73,29
