inputName,size
11,17
19,10
12,17
38,17
81,31
5,26
40,2
70,11
23,19
72,15
79,4
78,15
87,13
6,19
68,21
69,24
1,23
45,2
33,13
15,24
93,2
24,11
25,22
26,19
48,32
71,10
76,4
7,26
50,8
22,7
4,24
32,22
77,32
91,10
42,11
13,6
41,14
55,2
31,9
66,20
65,20
62,2
21,32
95,10
84,13
58,20
64,25
83,30
94,31
0,29
99,26
96,14
67,18
61,12
43,18
2,26
54,12
30,17
59,15
85,18
74,6
90,26
18,28
52,4
44,20
17,15
36,19
49,15
86,14
37,22
56,29
63,8
35,14
97,20
75,13
57,19
88,24
10,10
53,7
8,12
39,10
47,23
60,14
89,5
51,4
14,2
28,29
16,27
34,6
82,23
46,19
27,31
20,17
9,13
92,19
3,2
98,23
29,32
80,3
73,2
