inputName,size
11,23
19,32
12,17
38,6
81,15
5,32
40,24
70,12
23,10
72,13
79,17
78,2
87,13
6,16
68,25
69,19
1,16
45,9
33,6
15,30
93,12
24,28
25,16
26,21
48,22
71,15
76,7
7,5
50,19
22,31
4,30
32,16
77,11
91,24
42,10
13,22
41,27
55,12
31,29
66,13
65,27
62,6
21,28
95,19
84,5
58,31
64,2
83,21
94,24
0,31
99,12
96,19
67,25
61,30
43,21
2,8
54,9
30,5
59,15
85,10
74,23
90,9
18,31
52,2
44,8
17,30
36,29
49,18
86,31
37,10
56,7
63,24
35,3
97,25
75,12
57,10
88,32
10,2
53,9
8,8
39,5
47,27
60,32
89,27
51,30
14,3
28,32
16,31
34,29
82,13
46,4
27,8
20,31
9,13
92,28
3,4
98,19
29,19
80,3
73,7
