inputName,size
11,27
19,11
12,23
38,28
81,17
5,23
40,18
70,3
23,7
72,10
79,30
78,9
87,10
6,23
68,3
69,10
1,8
45,8
33,25
15,22
93,9
24,18
25,4
26,21
48,26
71,17
76,6
7,28
50,32
22,32
4,18
32,30
77,23
91,31
42,9
13,24
41,24
55,32
31,18
66,12
65,2
62,30
21,31
95,4
84,9
58,30
64,25
83,7
94,15
0,28
99,29
96,31
67,30
61,16
43,2
2,20
54,8
30,14
59,3
85,15
74,26
90,23
18,25
52,32
44,21
17,15
36,13
49,21
86,22
37,2
56,32
63,18
35,2
97,13
75,24
57,3
88,7
10,32
53,6
8,10
39,22
47,18
60,23
89,19
51,18
14,9
28,4
16,15
34,16
82,4
46,30
27,19
20,26
9,22
92,16
3,18
98,28
29,15
80,8
73,3
