inputName,size
11,30
19,13
12,20
38,30
81,17
5,18
40,14
70,14
23,9
72,29
79,32
78,26
87,20
6,23
68,25
69,28
1,31
45,11
33,18
15,4
93,10
24,19
25,14
26,15
48,29
71,18
76,20
7,31
50,32
22,31
4,19
32,6
77,18
91,28
42,9
13,12
41,26
55,26
31,27
66,16
65,11
62,9
21,30
95,32
84,29
58,15
64,27
83,6
94,9
0,26
99,32
96,22
67,23
61,23
43,29
2,9
54,4
30,26
59,11
85,8
74,10
90,19
18,17
52,14
44,22
17,10
36,5
49,30
86,19
37,23
56,2
63,8
35,14
97,31
75,22
57,2
88,18
10,27
53,14
8,2
39,4
47,13
60,16
89,11
51,31
14,22
28,31
16,21
34,2
82,13
46,20
27,6
20,6
9,5
92,31
3,17
98,23
29,13
80,23
73,13
