inputName,size
11,18
19,8
12,30
38,16
81,17
5,32
40,10
70,27
23,5
72,18
79,5
78,18
87,13
6,19
68,31
69,6
1,5
45,14
33,23
15,32
93,27
24,6
25,17
26,16
48,19
71,25
76,5
7,2
50,8
22,12
4,19
32,9
77,23
91,17
42,15
13,18
41,10
55,2
31,4
66,12
65,2
62,19
21,25
95,17
84,28
58,27
64,12
83,21
94,22
0,12
99,26
96,15
67,22
61,12
43,6
2,7
54,32
30,31
59,23
85,18
74,28
90,17
18,11
52,4
44,27
17,16
36,21
49,26
86,27
37,20
56,10
63,15
35,32
97,30
75,29
57,20
88,16
10,14
53,28
8,18
39,28
47,23
60,3
89,18
51,19
14,8
28,8
16,13
34,13
82,20
46,31
27,7
20,23
9,16
92,5
3,10
98,10
29,17
80,11
73,24
