inputName,size
11,6
19,32
12,15
38,16
81,8
5,12
40,25
70,19
23,30
72,20
79,23
78,11
87,11
6,10
68,25
69,2
1,8
45,32
33,11
15,31
93,21
24,29
25,12
26,31
48,28
71,31
76,28
7,18
50,4
22,19
4,9
32,19
77,2
91,22
42,13
13,10
41,14
55,8
31,11
66,10
65,6
62,32
21,9
95,17
84,12
58,15
64,28
83,32
94,32
0,26
99,13
96,14
67,8
61,27
43,10
2,27
54,32
30,8
59,28
85,30
74,26
90,23
18,32
52,6
44,17
17,7
36,26
49,8
86,20
37,15
56,19
63,5
35,2
97,14
75,6
57,6
88,2
10,5
53,28
8,21
39,18
47,27
60,12
89,25
51,28
14,5
28,23
16,24
34,11
82,32
46,23
27,12
20,20
9,4
92,14
3,28
98,4
29,16
80,15
73,18
